artist,artist_id,followers,genres,popularity,type
Sidhu Moose Wala,4PULA4EFzYTrxYvOVlwpiQ,45776878.0,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",74.0,artist
Liam Payne,5pUo3fmmHT8bhCyHE52hA6,10238495.0,,62.0,artist
Odetari,7ITMCzIU9uII8gwRg8JAhc,4588694.0,"hyperpop, nightcore",75.0,artist
Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,1882090.0,,71.0,artist
Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,4980301.0,"industrial metal, industrial rock, industrial, metal, nu metal",71.0,artist
Roxette,2SHhfs4BiDxGQ3oxqf0UHY,2870213.0,swedish pop,73.0,artist
M83,63MQldklfxkjYDoUE4Tppz,2615621.0,,70.0,artist
Skylar Grey,4utLUGcTvOJFr6aqIJtYWV,673853.0,,66.0,artist
YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,3228632.0,,74.0,artist
Los Dos Carnales,25UNJbwGZSQKvz5cPLWlv3,3247102.0,"corrido, banda, norteño, ranchera, sierreño",69.0,artist
Los Enanitos Verdes,4TK1gDgb7QKoPFlzRrBRgR,5244281.0,"rock en español, latin rock, argentine rock, mexican rock, latin alternative",72.0,artist
Nekfeu,4LXBc13z5EWsc5N32bLxfH,2906696.0,french rap,66.0,artist
La Santa Grifa,1oH2B8tcHn4Gpl2bmmyd4A,9535917.0,"mexican hip hop, latin hip hop, sad sierreño",76.0,artist
Amit Trivedi,7HCqGPJcQTyGJ2yqntbuyr,11027297.0,"bollywood, hindi pop, gujarati garba, desi",73.0,artist
Mc Kevin,2UMj7NCbuqy1yUZmiSYGjJ,3104808.0,"brazilian funk, funk carioca, brega funk",69.0,artist
UZI,5yGfPBU9IdpwZjK7WALeCv,1724.0,,34.0,artist
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,2577555.0,"outlaw country, classic country, country, traditional country, honky tonk",69.0,artist
Beach House,56ZTgzPBDge0OvCGgMO3OY,2814786.0,dream pop,72.0,artist
Ashanti,5rkVyNGXEgeUqKkB5ccK83,3568738.0,r&b,71.0,artist
Bronco,0VKh7CQDi9MkUvaBMoK1V0,4635386.0,"grupera, norteño, cumbia, ranchera, cumbia norteña, tejano, banda",73.0,artist
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,3811784.0,"soul, motown, classic soul, jazz blues",68.0,artist
Saweetie,6cK3NBO6uP7hh0oyuVELFl,2645636.0,,66.0,artist
Rvssian,1fctva4kpRbg2k3v7kwRuS,2726928.0,trap latino,71.0,artist
Apache 207,1qQLhymHXFPtP5U8KNKsm6,3294676.0,german hip hop,69.0,artist
Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,4816026.0,"classical, classical piano",76.0,artist
Mother Mother,0e86yPdC41PGRkLp2Q1Bph,4499843.0,,69.0,artist
MÃ¶tley CrÃ¼e,,,,,
Jessie Reyez,3KedxarmBCyFBevnqQHy3P,1576259.0,,68.0,artist
MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,3104808.0,"brazilian funk, funk carioca, brega funk",69.0,artist
A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,2521097.0,"metalcore, post-hardcore, pop punk, screamo, emo",68.0,artist
JesÃºs AdriÃ¡n Romero,,,,,
Zendaya,6sCbFbEjbYepqswM1vWjjs,5275191.0,,68.0,artist
KPop Demon Hunters Cast,7mW7Tv7NvywKKXqafZo0Lc,1704344.0,k-pop,90.0,artist
Eden MuÃ±oz,,,,,
MC PH,4PLdCloYxu2bMKfuuB9lI5,3846393.0,"brazilian funk, trap funk, funk consciente, brazilian trap",72.0,artist
DMX,5yGfPBU9IdpwZjK7WALeCv,1724.0,,34.0,artist
Bethel Music,26T4yOaOoFJvUvxR87Y9HO,2216080.0,"worship, christian, pop worship, ccm",72.0,artist
Sin Bandera,7xeM7V59cA1X8GKyKKQV87,6772131.0,latin pop,70.0,artist
LUCKI,5tQMB0cuNXdCtzovGt55uD,1788034.0,cloud rap,76.0,artist
PNAU,6n28c9qs9hNGriNa72b26u,261257.0,,69.0,artist
Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,3788096.0,,65.0,artist
Israel & Rodolffo,41QLxRXlc2NwfJZkHGHKid,3722743.0,"sertanejo, sertanejo universitário, agronejo, piseiro, arrocha",68.0,artist
Rag'n'Bone Man,1ei2gSH7hq5XzDjQbfW3xb,50.0,,0.0,artist
j-hope,0b1sIQumIAsNbqAoIClSpy,19293327.0,"k-pop, k-rap",78.0,artist
ANAVITÃRIA,,,,,
Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,2365640.0,baroque pop,70.0,artist
Carla Morrison,0XK6kT7xcZAlcYrNjOgzJe,5028575.0,latin indie,71.0,artist
Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,4803492.0,,70.0,artist
CRO,4AGwPDdh1y8hochNzHy5HC,170147.0,,52.0,artist
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,1755120.0,synthpop,70.0,artist
Shilpa Rao,19LIHDDSHBD5NyYHI3gpzB,3663924.0,"bollywood, hindi pop, desi",74.0,artist
KEVIN ROLDAN,1RBzGO6Nm3uyhUSxP7EDWO,5597505.0,"reggaeton, trap latino, urbano latino",69.0,artist
Internet Money,6MPCFvOQv5cIGfw3jODMF0,1039421.0,,65.0,artist
Andy Grammer,2oX42qP5ineK3hrhBECLmj,1335042.0,,66.0,artist
Sezen Aksu,64d1rUxfizSAOE9UbMnUZd,13714768.0,"arabesk, turkish pop",72.0,artist
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,3781061.0,,71.0,artist
Benjamin BlÃ¼mchen,,,,,
Sachet Tandon,6WOdPJmexxFINcKMkP2jMG,7495855.0,"bhajan, hindi pop, devotional, bollywood, desi pop",73.0,artist
WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,2241575.0,,66.0,artist
RÃFÃS DU SOL,,,,,
Hindia,51kyrUsAVqUBcoDEMFkX12,11169907.0,"indonesian indie, indonesian pop",79.0,artist
Thiaguinho,1vppDmG3i5sXf3DJzrK4T1,4122793.0,"pagode, samba",73.0,artist
Fergie,3r17AfJCCUqC9Lf0OAc73G,6166696.0,,69.0,artist
ODESZA,21mKp7DqtSNHhCAU2ugvUw,1711192.0,"chillwave, chillstep",65.0,artist
Camila,4nDoRrQiYLoBzwC5BhVJzF,35616541.0,,79.0,artist
Lauana Prado,6TYimByryGphZCtwYopH0y,5872898.0,"sertanejo, sertanejo universitário",75.0,artist
Kany GarcÃ­a,,,,,
B Praak,56SjZARoEvag3RoKWIb16j,13612494.0,"hindi pop, desi pop, bollywood",71.0,artist
Doechii,4E2rKHVDssGJm2SCDOMMJB,3238265.0,,76.0,artist
Casper Magico,1fux65HMCBvfJHqlBc4Nno,2679357.0,"trap latino, reggaeton, urbano latino",69.0,artist
Santana,4uI7ac18IMjcGh45QzR1BZ,22284.0,epadunk,46.0,artist
Pedro CapÃ³,,,,,
YSY A,2qWK8K2Jfh67UqtwY8tCW6,3849968.0,"argentine trap, trap",70.0,artist
Mabel,1MIVXf74SZHmTIp4V4paH4,2041525.0,,62.0,artist
Calle 24,6dLuQ5qXxIuWc5urxfIiZR,2885124.0,"corrido, corridos tumbados, corridos bélicos, electro corridos, sad sierreño",77.0,artist
The Clash,3RGLhK1IP9jnYFH4BRFJBS,3172120.0,punk,68.0,artist
Jordan Davis,77kULmXAQ6vWer7IIHdGzI,1621583.0,"country, pop country",72.0,artist
Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,1011262.0,"edm, melodic bass",66.0,artist
Gloria Trevi,1Db5GsIoVWYktPoD2nnPZZ,6272514.0,latin pop,71.0,artist
Zac Efron,6U1dBXJhC8gXFjamvFTmHg,943476.0,musicals,68.0,artist
John Newman,34v5MVKeQnIo0CWYMbbrPf,823882.0,,69.0,artist
Tiakola,3vUMXQ9kPnZAQkMkZZ7Hfh,3572436.0,"french rap, pop urbaine, french r&b",74.0,artist
Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,945727.0,,69.0,artist
John Lennon,4x1nvY2FN8jxqAFA0DA02H,6643587.0,christmas,69.0,artist
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,8253247.0,"k-pop, noise music",70.0,artist
The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,6286561.0,,70.0,artist
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,3674003.0,country,69.0,artist
Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,2069786.0,,61.0,artist
Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,3617286.0,folk pop,70.0,artist
ATEEZ,68KmkJeZGfwe1OUaivBa2L,5373690.0,"k-pop, noise music",74.0,artist
Rahat Fateh Ali Khan,3OLGltG8UPIea8sA4w0yg0,28715186.0,"sufi, qawwali, bollywood, hindi pop, desi, ghazal",75.0,artist
Mari Fernandez,0BHm7qbh3ENxvXzkQAG7MP,3995494.0,"piseiro, sertanejo, forró, arrocha, agronejo, sertanejo universitário",69.0,artist
Mc Gw,0f1IECbrVV952unZkzrsg2,1601484.0,"phonk, brazilian funk, brazilian phonk, funk carioca",78.0,artist
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,3095192.0,,70.0,artist
Westlife,5Z1CCuBsyhEHngq3U5IraY,4794319.0,,71.0,artist
Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,1341933.0,"country, pop country",67.0,artist
Hollywood Undead,0CEFCo8288kQU7mJi25s6E,2501684.0,"rap rock, rap metal",66.0,artist
Tego CalderÃ³n,,,,,
BoyWithUke,1Cd373x8qzC7SNUg5IToqp,4644319.0,,70.0,artist
LIT killah,1vqR17Iv8VFdzure1TAXEq,6367050.0,"argentine trap, trap latino, trap, urbano latino",69.0,artist
Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,3289650.0,,70.0,artist
Nile Rodgers,3yDIp0kaq9EFKe07X1X2rz,208580.0,,70.0,artist
Salmo,3hBQ4zniNdQf1cqqo6hzuW,2559438.0,italian trap,67.0,artist
Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,1519841.0,,65.0,artist
Pepe Aguilar,03Yb3iBy9GCifXiATEFcit,4837698.0,"mariachi, ranchera, banda, música mexicana",69.0,artist
Naps,6W5uA6CNMf3hd2j4a2XWCx,3600774.0,"french rap, pop urbaine",65.0,artist
Pineapple StormTv,09U6hmCerKcIJrixubiBjm,11825733.0,"brazilian hip hop, brazilian trap",69.0,artist
Powfu,6bmlMHgSheBauioMgKv2tn,1476960.0,,67.0,artist
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,3841855.0,"stoner rock, alternative rock",70.0,artist
Jaani,5gZhfbckaWo89OzDSk3gdT,1298884.0,"punjabi pop, hindi pop, bollywood, desi",71.0,artist
Louis Armstrong,19eLuQmk9aCobbVDHc6eek,3237781.0,"jazz, swing music, big band, vocal jazz, jazz blues",69.0,artist
Jere Klein,35oGZihZclGoTVuICPXRP9,3218440.0,"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt",76.0,artist
Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,4456264.0,bedroom pop,67.0,artist
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,1658224.0,,64.0,artist
Beret,0ZHPrnImGh4re3TbSNkoZl,3279128.0,,68.0,artist
Boney M.,54R6Y0I7jGUCveDTtI21nb,2325467.0,disco,70.0,artist
Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,3710200.0,country,67.0,artist
Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,7479366.0,"j-pop, anime, j-rock",79.0,artist
Felipe Amorim,3CIIaeZuFYrAD6PRVyuO4U,3250411.0,"piseiro, forró, arrocha, sertanejo, agronejo, brega",75.0,artist
Gustavo Cerati,1QOmebWGB6FdFtW7Bo3F0W,5581752.0,"argentine rock, latin rock, rock en español, latin alternative",70.0,artist
London Symphony Orchestra,5yxyJsFanEAuwSM5kOuZKc,351975.0,"classical, orchestral, opera",74.0,artist
Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,1278846.0,,70.0,artist
Nanpa BÃ¡sico,,,,,
Tech N9ne,6UBA15slIuadJ8h2lPRPos,2889260.0,horrorcore,66.0,artist
Ja Rule,1J2VVASYAamtQ3Bt8wGgA6,2157267.0,east coast hip hop,69.0,artist
The xx,3iOvXCl6edW5Um0fXEBRXy,3787759.0,,64.0,artist
HARDY,5QNm7E7RU2m64l6Gliu8Oy,1488789.0,"country, country rock",73.0,artist
Maes,5yGfPBU9IdpwZjK7WALeCv,1724.0,,34.0,artist
Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,5909117.0,"classical, opera, requiem, classical piano, chamber music",75.0,artist
Harris Jayaraj,29aw5YCdIw2FEXYyAJZI8l,10540749.0,"tamil pop, kollywood, tamil dance",73.0,artist
Nick Jonas,4Rxn7Im3LGfyRkY2FlHhWi,9975584.0,,63.0,artist
Tedua,1AgAVqo74e2q4FVvg0xpT7,1940846.0,italian trap,67.0,artist
Ezhel,6LnJKrtFnTEGdbWQ2riWCL,6948763.0,"turkish hip hop, turkish pop",68.0,artist
Grey,3L7L7o7SKkWI8wsU43ycRl,314.0,,11.0,artist
J Alvarez,1bfl0AU8SqmLkElptOprhC,11279234.0,"banda, norteño, grupera, corrido",80.0,artist
Wallows,0NIPkIjTV8mB795yEIiPYL,3003833.0,indie,68.0,artist
Hombres G,60uh2KYYSCqAgJNxcU4DA0,5089838.0,"rock en español, latin rock, mexican rock",70.0,artist
Goodboys,2nm38smINjms1LtczR0Cei,100022.0,,65.0,artist
Ana Gabriel,41ESHLayJ5sDKjAOv6cMhe,5626186.0,"ranchera, mariachi",73.0,artist
Dread Mar I,1aw0Cdl1DIrtUrUA6fGbAR,3001975.0,"spanish-language reggae, reggae",70.0,artist
Kenia Os,31VFEohvhOUKrtAONEBhMG,6651666.0,reggaeton mexa,70.0,artist
Eyedress,3XxNRirzbjfLdDli06zMaB,2748886.0,,70.0,artist
Tony Dize,3LKXWvXFWrkwUzJWxzwVpW,4064812.0,reggaeton,71.0,artist
Soolking,0GgY7hjMoGDsX8ZDe2mwds,6220128.0,"french rap, pop urbaine, french r&b, moroccan pop",69.0,artist
Taio Cruz,6MF9fzBmfXghAz953czmBC,2370471.0,,68.0,artist
Simone Mendes,2eK9gcJQ6uqVvJL63dnOM3,3776429.0,"sertanejo, sertanejo universitário, pagode, forró, piseiro, agronejo, arrocha",78.0,artist
Laura Pausini,2e4nwiX8ZCU09LGLOpeqTH,2874530.0,latin pop,73.0,artist
Two Feet,5sWHDYs0csV6RS48xBl0tH,2179508.0,,67.0,artist
Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,1557402.0,,67.0,artist
Tina Turner,1zuJe6b1roixEKMOtyrEak,4802187.0,,68.0,artist
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2731370.0,"vocal jazz, jazz, swing music, jazz blues, big band, christmas",68.0,artist
Vairamuthu,1hFqbxc2MxieBIU4MqIEWm,200001.0,"tamil pop, kollywood, tamil dance",71.0,artist
JoÃ£o Gomes,0dOGVrO3zU4guh66NJ1UaA,215.0,,4.0,artist
Otis Redding,60df5JBRRPcnSpsIMxxwQm,2542583.0,"soul, motown, classic soul, soul blues",68.0,artist
Jon Z,4Xa5SKFRX97oSvZYzP5th4,109.0,,45.0,artist
Ghostemane,3uL4UpqShC4p2x1dJutoRW,3700092.0,"trap metal, horrorcore, emo rap, cloud rap, rap metal",65.0,artist
Tee Grizzley,6AUl0ykLLpvTktob97x9hO,4049006.0,,67.0,artist
Kunaal Vermaa,52XgeWw24o4klNdfwvB0Vx,1066719.0,"hindi pop, bollywood, desi pop, desi",73.0,artist
G. V. Prakash,5VVN3xZw1i2qihfITZlvCZ,16867179.0,"tamil pop, kollywood, tamil dance, tamil hip hop, tollywood",75.0,artist
Agust D,5RmQ8k4l3HZ8JoPb4mNsML,15566927.0,"k-pop, k-rap",73.0,artist
Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,2548632.0,,66.0,artist
Dallass,4LAFtDzlQM89xov636hMVv,354692.0,"brazilian trap, trap funk, trap, brazilian hip hop",71.0,artist
Owl City,07QEuhtrNmmZ0zEcqE9SF6,2504955.0,,67.0,artist
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,3614199.0,,71.0,artist
Lionel Richie,3gMaNLQm7D9MornNILzdSl,4532570.0,motown,70.0,artist
DENNIS,3EOEK57CV77D4ovYVcmiyt,712470.0,,62.0,artist
Gigi D'Agostino,1OAjDaKgg00KCUYqDe68un,1110105.0,"eurodance, italo dance",68.0,artist
Cristian Castro,2AZOALDIBORfbzKTuliwdJ,4402811.0,latin pop,74.0,artist
FISHER,1VJ0briNOlXRtJUAzoUJdt,1185753.0,"tech house, house",74.0,artist
Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,2548020.0,"indie, indie rock",67.0,artist
Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,23466195.0,"bollywood, hindi pop, kannada pop, tollywood, telugu pop",72.0,artist
Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,2483286.0,"country, acoustic country",65.0,artist
NATTAN,1SXhEXzOTF7YeuQX59m7pT,3792283.0,"piseiro, forró, sertanejo, arrocha, brega, seresta",73.0,artist
OFFICIAL HIGE DANDISM,5Vo1hnCRmCM6M4thZCInCj,7393939.0,"j-pop, anime, j-rock",70.0,artist
R. Kelly,3AuMNF8rQAKOzjYppFNAoB,3737971.0,,69.0,artist
Toby Fox,57DlMWmbVIf2ssJ8QBpBau,2110877.0,soundtrack,75.0,artist
Tyla,3SozjO3Lat463tQICI9LcE,3547762.0,afrobeats,77.0,artist
Semicenk,1CcZoULzFHa8Uhwo6OlQcp,5934583.0,"turkish pop, arabesk, turkish hip hop",73.0,artist
Miky Woodz,1pf0MPKfKdvS8J779mS1Ay,4516670.0,"trap latino, dembow, reggaeton, trap",69.0,artist
Thalia,23wEWD21D4TPYiJugoXmYb,5220520.0,latin pop,68.0,artist
Samra,6h1s4i4XKIYv4ErDelLDN0,1397350.0,german hip hop,68.0,artist
Kishore Kumar,0GF4shudTAFv8ak9eWdd4Y,20225784.0,"ghazal, bangla pop, hindi pop, bollywood",77.0,artist
Lvbel C5,0V2oXYR7DtrZAEFeILRW2r,4537060.0,"turkish hip hop, drill, turkish pop",75.0,artist
Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,2063122.0,,70.0,artist
Yung Gravy,2YOYua8FpudSEiB9s88IgQ,1759900.0,,66.0,artist
Ado,7bfkq3drrW4Mi46eS4xeUD,12.0,,10.0,artist
Rich Brian,2IDLDx25HU1nQMKde4n61a,2145879.0,indonesian hip hop,66.0,artist
Dimitri Vegas,73jBynjsVtofjRpdpRAJGk,3588065.0,"big room, electronica, edm",71.0,artist
Incubus,3YcBF2ttyueytpXtEzn1Za,3648825.0,"nu metal, funk rock, alternative metal, alternative rock",69.0,artist
Old Dominion,6y8XlgIV8BLlIg1tT1R10i,1741608.0,country,67.0,artist
Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,2071696.0,country,75.0,artist
Bad Gyal,4F4pp8NUW08JuXwnoxglpN,2202218.0,neoperreo,73.0,artist
MC GP,5s27i7oqhNWIcE4HeoVdq0,2099492.0,"brazilian funk, funk consciente, trap funk",76.0,artist
Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,1761055.0,,66.0,artist
Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,3023054.0,"country, classic country",70.0,artist
thasup,19i93sA0D7yS9dYoVNBqAA,2427788.0,italian trap,65.0,artist
Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,3977937.0,,68.0,artist
Cardenales De Nuevo LeÃ³n,,,,,
Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,3344983.0,"country, classic country, acoustic country, honky tonk",71.0,artist
ITZY,2KC9Qb60EaY0kW4eH68vr3,8905582.0,k-pop,67.0,artist
Los Invasores De Nuevo LeÃ³n,,,,,
Selena,0C8ZW7ezQVs4URX5aX7Kqx,53307375.0,,81.0,artist
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,2975144.0,classic rock,68.0,artist
Bunbury,4uqzzJg3ww5eH7IgGV7DMT,3045220.0,"rock en español, latin rock, mexican rock",70.0,artist
HUGEL,5PlfkPxwCpRRWQJBxCa0By,668477.0,"latin house, afro house, techengue",77.0,artist
PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,3091938.0,"brazilian funk, funk pop, funk carioca, brazilian pop, brega funk",74.0,artist
Calle 13,0yNSzH5nZmHzeE2xn6Xshb,3034688.0,"latin hip hop, latin alternative, reggaeton",67.0,artist
KALEO,7jdFEYD2LTYjfwxOdlVjmc,2048439.0,,71.0,artist
SAIKO,2O8vbr4RYPpk6MRA4fio7u,1885922.0,,72.0,artist
IU,6gjAbs229sNHhSskJpQ2mG,882.0,opera,20.0,artist
Kumar Sanu,4K6blSRoklNdpw4mzLxwfn,21206676.0,"bollywood, hindi pop",78.0,artist
MC Tuto,6aoGgTKGqtsjj48ymcNs4Z,2437032.0,"brazilian funk, funk consciente, trap funk",75.0,artist
Nimo,2EBLZoR071bKhHfe4TNKPi,6266.0,,33.0,artist
Gemitaiz,4upwdFMlZBmQ68jP9jPzjK,2231607.0,italian trap,66.0,artist
KAYTRANADA,6qgnBH6iDM91ipVXv28OMu,1835023.0,,71.0,artist
Kungs,7keGfmQR4X5w0two1xKZ7d,982971.0,,66.0,artist
G Herbo,5QdEbQJ3ylBnc3gsIASAT5,2495788.0,"chicago drill, drill",70.0,artist
RADWIMPS,1EowJ1WwkMzkCkRomFhui7,4796428.0,"anime, j-pop, j-rock",73.0,artist
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,1906938.0,,71.0,artist
Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,3319621.0,country,65.0,artist
ZÃ© Felipe,4XeLvnm9GVYs0HCvsGOzbo,127.0,,16.0,artist
Supernova Ent,3prRKGJz16RRMRSIM97nHw,270395.0,"brazilian trap, trap, trap funk, brazilian hip hop",77.0,artist
Rvfv,2CCgb0KApjfQDuTppovpf8,976551.0,"flamenco urbano, flamenco",71.0,artist
AndrÃ©s Calamaro,,,,,
Jin,6gjAbs229sNHhSskJpQ2mG,882.0,opera,20.0,artist
RM,2tgdbXtsDz4QkssaFoyOP4,3545.0,dansband,25.0,artist
Yusuf / Cat Stevens,08F3Y3SctIlsOEmKd6dnH8,2178831.0,"folk rock, folk, singer-songwriter",68.0,artist
Pabllo Vittar,6tzRZ39aZlNqlUzQlkuhDV,4396777.0,"brazilian pop, funk pop, tecnobrega",67.0,artist
Regard,4ofCBoyEiGSePFAG500xev,287399.0,,63.0,artist
Sleep Token,2n2RSaZqBuUUukhbLlpnE6,2850854.0,"progressive metal, metalcore",79.0,artist
Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1,13347960.0,"bollywood, hindi pop, desi",72.0,artist
Belinda,7xkAwz0bQTGDSbkofyQt3U,974438.0,,61.0,artist
Lily Allen,13saZpZnCDWOI9D4IJhp1f,2251507.0,,78.0,artist
Die Kita-FrÃ¶sche,,,,,
Simone Sommerland,04yr1h3maDSKvM08pgOezF,412475.0,"children's music, lullaby",71.0,artist
Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,733913.0,,62.0,artist
Bomba EstÃ©reo,,,,,
Davido,0Y3agQaa6g2r0YmHPOO9rh,9113868.0,"afrobeats, afrobeat, afropop, afropiano, azonto, amapiano, hiplife, afroswing, afro r&b",74.0,artist
Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,3305446.0,,69.0,artist
Karsten GlÃ¼ck,,,,,
Rafa PabÃ¶n,,,,,
Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,6183317.0,"bollywood, hindi pop, desi",70.0,artist
Foreigner,6IRouO5mvvfcyxtPDKMYFN,3846745.0,"aor, classic rock",72.0,artist
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,5541034.0,,70.0,artist
Mc Davi,1cYhx7ZOhYoVmnDPb9KMwo,4057299.0,"brazilian funk, funk consciente, trap funk",70.0,artist
Hugh Jackman,5F1aoppMtU3OMiltO8ymJ2,723258.0,musicals,66.0,artist
IVE,3kYFawNQVZ00FQbgs4rVBe,131777.0,pop punk,39.0,artist
Travis Barker,4exLIFE8sISLr28sqG1qNX,505329.0,rap rock,65.0,artist
Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,5704467.0,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul",75.0,artist
Rochak Kohli,3dN9MQpjIyNxyeRfz4EDZe,1808239.0,"bollywood, hindi pop",71.0,artist
Vince Staples,68kEuyFKyqrdQQLLsmiatm,2031858.0,,65.0,artist
Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,2327558.0,,74.0,artist
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,1527967.0,,70.0,artist
Alvaro Diaz,5J7rXWjtn5HzUkJ4Jet8Fr,1503325.0,,74.0,artist
Greeicy,5dbaLmK5SHLLg8Z4CcTJpX,7706301.0,"colombian pop, pop urbano",69.0,artist
Dardan,3pjq2pDV9RR6VY55wBjVnp,1390502.0,german hip hop,73.0,artist
TLC,0TImkz4nPqjegtVSMZnMRq,4510811.0,,68.0,artist
Ofenbach,4AKwRarlmsUlLjIwt38NLw,681917.0,,67.0,artist
James Blake,53KwLdlmrlCelAZMaLVZqU,1553548.0,,69.0,artist
Alex G,6lcwlkAjBPSKnFBZjjZFJs,3564379.0,,74.0,artist
C.R.O,7pbDxGE6nQSZVfiFdq9lOL,6748210.0,bedroom pop,75.0,artist
Caifanes,1GImnM7WYVp95431ypofy9,5025202.0,"rock en español, mexican rock, latin rock, latin alternative",72.0,artist
El Komander,2wC90WSKQd0BvdxJZ0mObr,4530448.0,"corrido, banda, norteño, corridos bélicos",69.0,artist
Willy William,4RSyJzf7ef6Iu2rnLdabNq,295848.0,,64.0,artist
Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,2177207.0,,64.0,artist
Ke Personajes,06Q5VlSAku57lFzyME3HrM,4516884.0,"cumbia, cuarteto",72.0,artist
ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,4944563.0,"southern rock, classic rock, blues rock, rock",69.0,artist
ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,5922303.0,"j-rock, j-pop",71.0,artist
Manu Chao,6wH6iStAh4KIaWfuhf0NYM,1993536.0,latin alternative,70.0,artist
David Kushner,33NVpKoXjItPwUJTMZIOiY,2775903.0,,71.0,artist
Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,2535810.0,,63.0,artist
The Kooks,1GLtl8uqKmnyCWxHmw9tL4,2654675.0,"indie, indie rock",67.0,artist
Hariharan,2NoJ7NuNs9nyj8Thoh1kbu,7371840.0,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop",74.0,artist
back number,6rs1KAoQnFalSqSU4LTh8g,5908161.0,"j-pop, j-rock",75.0,artist
Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,1387397.0,ambient folk,71.0,artist
WIU,6gjAbs229sNHhSskJpQ2mG,882.0,opera,20.0,artist
Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp,7088296.0,,64.0,artist
E-40,3crnzLy8R4lVwaigKEOz7V,1032287.0,"hyphy, west coast hip hop, g-funk",66.0,artist
Oh Wonder,5cIc3SBFuBLVxJz58W2tU9,1093798.0,,64.0,artist
Werenoi,3YBJLs7RqR0aPGBgU27nDh,2730578.0,french rap,77.0,artist
