artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Jeezy,2576559.0,"southern hip hop, crunk, rap, gangster rap",72.0,artist,"4,474.3",1.748,"2,262.1",734.7,3822942.0,17.0,5.0
Rise Against,2941781.0,"punk, hardcore punk",69.0,artist,"4,467.7",1.154,"4,462.4","4,458.6",1174212.0,15.0,4.0
Birdy,3738021.0,nan,69.0,artist,"4,462.3",1.237,"4,000.2","3,715.4",2489349.0,16.0,11.0
Ray Dalton,128862.0,nan,70.0,artist,"4,462.1",1.436,361.1,238.6,29952.0,10.0,6.0
Dolly Parton,2977315.0,"country, classic country",71.0,artist,"4,453.3",1.557,"3,640.0","2,654.7",8771526.0,14.0,7.0
Kenny Rogers,3216777.0,"country, classic country",70.0,artist,"2,656.0",1.358,"2,037.4","1,654.9",2404833.0,18.0,6.0
Simon & Garfunkel,5903325.0,"folk rock, folk",69.0,artist,"4,449.7",1.164,"4,449.7","4,448.2",12295837.0,19.0,11.0
SAINt JHN,1155359.0,nan,65.0,artist,"4,020.7",0.591,"3,767.3",969.7,4112099.0,20.0,14.0
Don Diablo,1845648.0,"future house, edm",65.0,artist,"2,760.0",0.577,"1,696.2",509.6,298855.0,13.0,6.0
Imanbek,277661.0,slap house,66.0,artist,"4,438.4",0.765,"1,342.2",2.3,15814.0,4.0,3.0
VIZE,220546.0,slap house,61.0,artist,"2,529.0",0.332,"1,220.7",5.3,86664.0,7.0,6.0
The Goo Goo Dolls,3515854.0,nan,76.0,artist,"4,437.4",3.778,"4,437.4","4,430.1",2950741.0,15.0,3.0
Mainstreet,1156240.0,"brazilian trap, trap funk, trap, brazilian hip hop",71.0,artist,"4,434.5",1.911,46.4,nan,58631.0,5.0,0.0
Bob Seger,2888154.0,classic rock,68.0,artist,"2,142.8",1.057,"2,095.5","2,090.5",2117089.0,18.0,7.0
Ricardo Montaner,6870655.0,latin pop,68.0,artist,"2,714.1",1.181,"2,247.8","1,981.9",50709.0,15.0,5.0
Robbie Williams,3320450.0,nan,72.0,artist,"4,422.1",1.624,"4,346.1","3,830.4",1676876.0,15.0,10.0
keshi,4231592.0,nan,74.0,artist,"4,419.4",2.264,"4,193.1","4,154.8",2011890.0,14.0,9.0
Bill Withers,2012499.0,"soul, classic soul, motown",72.0,artist,"4,403.1",1.901,"4,217.3","3,350.5",2123910.0,14.0,7.0
Sido,3346.0,nan,13.0,artist,"4,401.1",1.418,"2,867.3","1,645.2",2597732.0,10.0,0.0
Bushido,1241811.0,german hip hop,63.0,artist,"1,937.6",0.509,"1,728.8","1,013.5",2242613.0,8.0,0.0
Rudimental,1410688.0,nan,68.0,artist,"4,371.6",0.834,"3,682.7",32.7,1188847.0,14.0,1.0
Elderbrook,529259.0,nan,67.0,artist,"1,959.4",0.805,"1,161.9",609.9,205963.0,12.0,9.0
Scorpions,8625730.0,"hard rock, glam metal, rock",73.0,artist,"4,371.3",2.287,"4,370.0","4,331.0",2199211.0,15.0,7.0
Chimbala,683030.0,dembow,64.0,artist,"1,362.1",0.658,522.8,397.0,83404.0,12.0,1.0
Van Halen,6861300.0,"glam metal, classic rock, rock, hard rock",71.0,artist,"4,349.4",1.367,"4,349.4","4,348.6",1384841.0,16.0,5.0
Carrie Underwood,6127818.0,country,69.0,artist,"4,347.9",1.186,"3,530.5","3,314.0",3834687.0,15.0,8.0
Marracash,2934543.0,italian trap,73.0,artist,"4,345.5",2.264,"2,741.1","1,244.1",4231703.0,18.0,8.0
Sam Feldt,803041.0,tropical house,65.0,artist,"4,343.3",0.623,"3,190.6",103.2,341510.0,13.0,3.0
Janieck,51217.0,nan,60.0,artist,"1,465.2",0.355,167.8,81.2,102483.0,9.0,3.0
Vulgo FK,1550788.0,"brazilian trap, trap funk, trap, brazilian hip hop, brazilian funk",72.0,artist,"2,521.3",2.014,"1,163.3",3.4,43659.0,8.0,0.0
Veigh,6345289.0,"brazilian trap, trap funk, trap, brazilian hip hop",77.0,artist,"4,336.6",3.815,"2,358.4",19.3,206830.0,19.0,0.0
Ferrugem,6334978.0,"pagode, samba",75.0,artist,"4,333.2",2.896,"2,994.7","2,180.1",0.0,9.0,0.0
Sid Sriram,19915083.0,"tollywood, telugu pop, tamil pop, kollywood",76.0,artist,"4,331.1",3.784,"1,966.9",671.9,398437.0,13.0,0.0
Alan Jackson,3384075.0,"country, christian country, classic country",73.0,artist,"4,328.1",1.947,"4,021.0","3,554.2",968946.0,15.0,6.0
Jon Pardi,2344824.0,"country, acoustic country",73.0,artist,"4,314.6",2.213,"4,003.8","3,969.1",379927.0,15.0,9.0
Yuvan Shankar Raja,17049822.0,"tamil pop, kollywood, tamil dance, tamil hip hop",74.0,artist,"4,305.6",2.902,"3,663.7",284.5,228971.0,15.0,1.0
Breaking Benjamin,5164138.0,"alternative metal, post-grunge, rock, hard rock",71.0,artist,"4,290.3",1.527,"4,222.4","4,139.8",1384776.0,17.0,10.0
AURORA,4711083.0,"norwegian pop, art pop",73.0,artist,"4,282.7",1.848,"3,405.7","3,254.4",3360287.0,13.0,10.0
Leon Bridges,1931393.0,retro soul,73.0,artist,"4,273.4",1.913,"2,759.6","2,532.7",1767947.0,12.0,10.0
Khruangbin,2190128.0,neo-psychedelic,70.0,artist,"2,712.0",1.18,"2,548.4","1,757.6",532267.0,15.0,13.0
DeJ Loaf,2053706.0,nan,64.0,artist,"1,923.1",0.607,"1,135.2",409.2,4465770.0,11.0,5.0
The Smashing Pumpkins,6098627.0,"alternative rock, rock",74.0,artist,"4,268.8",2.488,"4,268.8","4,268.0",6487502.0,16.0,3.0
Dermot Kennedy,1670997.0,nan,69.0,artist,"4,260.3",1.19,"3,160.5","3,113.9",1833324.0,14.0,12.0
Aya Nakamura,5565668.0,"french r&b, pop urbaine",71.0,artist,"4,257.7",2.077,"3,885.1","2,757.3",1810216.0,14.0,8.0
WILLOW,60648.0,"swedish pop, christmas",42.0,artist,"4,257.6",0.95,"2,707.8","2,167.7",4719431.0,12.0,7.0
Gazo,4278051.0,"french rap, french r&b, pop urbaine, drill",72.0,artist,"4,252.9",1.908,"2,238.4","1,195.4",742695.0,12.0,3.0
Hillsong UNITED,4249340.0,"worship, christian, ccm, pop worship, gospel",69.0,artist,"4,251.3",1.357,"4,046.2",836.4,3111530.0,16.0,3.0
Fred again..,2229071.0,"stutter house, house",78.0,artist,"4,251.2",3.389,"3,840.7",835.8,574475.0,15.0,7.0
Darshan Raval,26523343.0,"gujarati garba, hindi pop, gujarati pop, bollywood, desi pop, desi",72.0,artist,"4,248.0",1.803,"3,381.3","2,363.7",357858.0,11.0,3.0
Dilsinho,4606662.0,"pagode, samba, sertanejo, piseiro",69.0,artist,"4,242.6",1.154,"3,124.4","1,745.1",0.0,10.0,1.0
Matheus Fernandes,940186.0,"piseiro, sertanejo, pagode, forró, arrocha, sertanejo universitário",68.0,artist,"1,856.6",1.026,"1,537.8",153.9,0.0,13.0,1.0
Canserbero,16419241.0,latin hip hop,73.0,artist,"4,230.6",2.311,"4,042.2","2,733.5",2346833.0,17.0,0.0
Denzel Curry,2861114.0,nan,70.0,artist,"4,224.7",1.42,"2,952.2","1,532.7",9773981.0,20.0,7.0
Jowell & Randy,4481415.0,"reggaeton, urbano latino",71.0,artist,"4,222.0",1.951,"1,194.3",452.4,133577.0,7.0,0.0
Sidhu Moose Wala,45776878.0,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",74.0,artist,"3,721.2",2.476,"3,034.8","1,063.3",1124677.0,13.0,0.0
Shubh,10087317.0,"punjabi hip hop, punjabi pop, desi hip hop, hindi hip hop, desi",75.0,artist,"4,218.4",3.431,"4,218.4","3,899.8",952088.0,10.0,0.0
The Fray,4296356.0,nan,73.0,artist,"4,216.5",2.151,"4,210.5","4,209.5",3477288.0,19.0,17.0
Sublime,3402393.0,"reggae rock, ska punk, ska",71.0,artist,"4,215.5",1.41,"4,215.5","4,107.8",4156812.0,16.0,3.0
Tulus,19198223.0,"indonesian pop, indonesian jazz, indonesian indie",73.0,artist,"4,203.8",3.038,"4,017.4","4,017.4",1073464.0,14.0,0.0
Soulja Boy,2417918.0,nan,68.0,artist,"2,761.2",1.511,"2,229.2","1,198.7",4032338.0,12.0,6.0
KISS,11039924.0,"glam rock, glam metal, hard rock, rock, classic rock",73.0,artist,"4,202.0",1.693,"4,201.5","4,178.3",724217.0,1.0,0.0
Kina,88.0,nan,23.0,artist,"2,439.1",0.428,"2,386.5",362.3,2598096.0,10.0,0.0
Shania Twain,3390977.0,country,71.0,artist,"4,181.1",1.626,"3,710.8","3,511.7",1926137.0,15.0,2.0
Gustavo Mioto,7203073.0,"sertanejo, sertanejo universitário, arrocha, agronejo",71.0,artist,"4,170.3",1.88,"3,131.7","1,570.6",5342.0,13.0,2.0
Luan Pereira,3349201.0,"agronejo, sertanejo, sertanejo universitário, piseiro",73.0,artist,"3,825.8",2.291,"1,437.1",121.2,0.0,10.0,1.0
La Oreja de Van Gogh,4627227.0,latin pop,73.0,artist,"4,152.9",2.449,"4,120.3","3,903.9",209149.0,14.0,3.0
Keala Settle,200650.0,musicals,63.0,artist,"2,196.0",0.541,"1,038.0",26.1,3044033.0,9.0,0.0
Shankar Mahadevan,13313062.0,"marathi pop, bollywood, devotional, bhajan, desi, tamil dance, hindi pop",76.0,artist,"4,128.8",3.996,"1,835.9",817.0,591960.0,7.0,0.0
Bradley Cooper,295738.0,nan,68.0,artist,"4,127.3",1.096,447.0,447.0,460195.0,5.0,3.0
Kim Petras,1194727.0,nan,70.0,artist,"4,125.9",1.468,"1,090.6",955.7,858724.0,12.0,8.0
Sabaton,2443157.0,"power metal, metal, heavy metal, symphonic metal, folk metal",72.0,artist,"4,123.5",1.885,"4,092.6","4,019.6",1232631.0,15.0,10.0
Dadju,7897681.0,"french r&b, pop urbaine, french rap, french pop",70.0,artist,"4,118.8",1.616,"2,777.7","1,390.8",2115662.0,17.0,10.0
Tems,3515490.0,"afrobeats, afro r&b, alté, afrobeat",77.0,artist,"4,110.1",4.125,"1,862.5","1,638.9",1049998.0,11.0,0.0
Gabry Ponte,717641.0,"slap house, italo dance",72.0,artist,"4,101.1",1.823,"1,801.5",191.2,163949.0,10.0,6.0
LUM!X,224839.0,"slap house, melbourne bounce",64.0,artist,"1,873.7",0.559,898.7,5.3,69070.0,12.0,0.0
Dido,2162364.0,nan,73.0,artist,"4,093.6",2.378,"2,012.3","1,970.2",3311976.0,10.0,6.0
Chayanne,9286421.0,latin pop,73.0,artist,"4,087.6",2.175,"3,992.9","3,718.2",110701.0,14.0,6.0
BigXthaPlug,2082297.0,southern hip hop,80.0,artist,"4,075.1",4.877,"3,569.8","2,846.5",675581.0,15.0,4.0
Shinedown,4548016.0,"post-grunge, alternative metal, rock",71.0,artist,"4,072.8",1.496,"4,072.8","4,055.4",962879.0,15.0,7.0
Ghostemane,3700092.0,"trap metal, horrorcore, emo rap, cloud rap, rap metal",65.0,artist,"3,268.8",0.718,"2,863.3","2,176.3",5550271.0,17.0,12.0
Ghost,3781232.0,"metal, hard rock",73.0,artist,"4,070.5",2.366,"4,070.5","4,026.0",3071496.0,3.0,0.0
Pouya,1371433.0,"horrorcore, emo rap, underground hip hop, trap metal, cloud rap",66.0,artist,"2,541.9",0.823,"1,273.6",579.7,2681520.0,10.0,6.0
BONES,1961740.0,"cloud rap, emo rap, horrorcore, trap metal, underground hip hop",72.0,artist,"4,070.4",1.719,"3,615.1","3,035.6",2451572.0,12.0,3.0
David Kushner,2775903.0,nan,71.0,artist,"3,026.4",1.448,"2,961.9","2,951.4",1382449.0,13.0,5.0
Yuridia,5791103.0,latin pop,72.0,artist,"4,066.6",1.616,"3,742.2","2,609.1",118667.0,12.0,0.0
Boyce Avenue,3045836.0,acoustic pop,66.0,artist,"4,065.1",0.721,"4,065.1","2,487.6",147600.0,15.0,0.0
Whethan,326576.0,nan,63.0,artist,"1,615.3",0.494,"1,020.3",12.4,446441.0,11.0,1.0
Xavier Wulf,1162023.0,"cloud rap, underground hip hop, emo rap",68.0,artist,"2,050.1",1.105,"1,913.8","1,579.2",1391487.0,14.0,5.0
La Adictiva,7640528.0,"banda, norteño, grupera",70.0,artist,"4,044.8",1.72,"3,979.3","3,383.0",87916.0,15.0,2.0
Sum 41,4335371.0,"pop punk, punk, skate punk",70.0,artist,"4,043.9",1.403,"4,031.4","4,026.0",2661067.0,19.0,16.0
The White Stripes,3542133.0,"garage rock, blues rock, rock, alternative rock",69.0,artist,"4,041.9",0.982,"4,041.9","3,966.1",4242874.0,16.0,6.0
Keith Urban,5274724.0,country,67.0,artist,"4,017.5",0.905,"3,375.3","2,657.6",967727.0,15.0,2.0
Hungria,11450320.0,brazilian hip hop,74.0,artist,"4,006.8",2.441,"3,302.9","2,380.5",14449.0,13.0,0.0
Tribo da Periferia,4126142.0,brazilian hip hop,69.0,artist,"1,883.4",1.299,"1,828.7",1.2,6755.0,18.0,1.0
Bing Crosby,595118.0,christmas,66.0,artist,"4,006.7",0.896,"3,869.1","3,055.9",1760237.0,19.0,2.0
High School Musical Cast,1399479.0,nan,61.0,artist,"1,370.9",0.441,"1,300.2",12.0,13085470.0,31.0,1.0
Lil Kleine,1134474.0,nan,67.0,artist,"2,516.5",0.932,"1,458.4",662.7,3660559.0,12.0,5.0
Iron & Wine,1158394.0,indie folk,62.0,artist,"1,831.8",0.429,"1,735.1","1,668.2",882962.0,14.0,2.0
Volbeat,2749630.0,"rock, metal",70.0,artist,"3,984.2",1.293,"3,984.2","3,492.9",832538.0,15.0,7.0
CeeLo Green,725795.0,nan,69.0,artist,"3,972.2",1.611,"1,767.5","1,586.6",928409.0,12.0,0.0
Killer Mike,491753.0,"southern hip hop, alternative hip hop",59.0,artist,"1,649.6",0.322,238.2,53.7,901473.0,16.0,1.0
EARTHGANG,919641.0,nan,60.0,artist,"1,582.9",0.358,564.4,222.8,979009.0,9.0,3.0
Ken Carson,3178627.0,rage rap,76.0,artist,"3,941.4",3.076,"3,529.4","3,202.4",4381441.0,24.0,17.0
Axwell,729.0,"koplo, dangdut, sholawat",7.0,artist,"3,925.5",0.946,387.1,145.9,47176.0,6.0,0.0
Alvaro Soler,1809408.0,nan,64.0,artist,"2,459.8",0.587,"1,912.6","1,308.6",483303.0,13.0,5.0
Vishal Dadlani,12124899.0,"bollywood, desi, hindi pop",73.0,artist,"3,919.7",2.615,842.4,218.3,146204.0,3.0,0.0
Normani,2958617.0,nan,66.0,artist,"3,913.0",0.892,880.6,483.5,1037114.0,10.0,6.0
DNCE,4593611.0,nan,66.0,artist,"3,906.0",0.74,"3,305.5","3,086.1",9978544.0,21.0,19.0
Sunidhi Chauhan,17605759.0,"bollywood, desi, hindi pop",75.0,artist,"3,901.7",3.382,716.7,175.9,510896.0,6.0,0.0
Himesh Reshammiya,11948695.0,"bollywood, hindi pop, desi",72.0,artist,"2,682.7",2.589,"1,796.5",428.9,184793.0,12.0,0.0
Prince,7853411.0,"funk, funk rock",70.0,artist,"3,842.2",1.274,"3,817.3","3,567.2",0.0,2.0,0.0
Pierce The Veil,3945071.0,"emo, screamo, post-hardcore",77.0,artist,"3,878.9",2.847,"3,858.2","3,090.6",4010032.0,15.0,5.0
Kevin Kaarl,8971746.0,"latin folk, mexican indie",73.0,artist,"3,875.7",2.385,"3,841.3","3,813.8",371255.0,14.0,1.0
Guilherme & Benuto,2076862.0,"sertanejo, sertanejo universitário, agronejo, arrocha, piseiro",70.0,artist,"3,874.0",1.324,"3,025.3","1,273.5",0.0,14.0,2.0
JP Cooper,943037.0,nan,63.0,artist,"3,866.5",0.558,"2,094.1","1,730.0",724769.0,14.0,8.0
Chris MC,3104808.0,"brazilian funk, funk carioca, brega funk",69.0,artist,"1,567.8",0.579,143.7,nan,20421.0,7.0,0.0
The Vamps,5911686.0,nan,62.0,artist,"3,854.8",0.508,"3,361.9","2,040.3",1148049.0,14.0,5.0
Jimi Hendrix,7377779.0,"psychedelic rock, classic rock, acid rock, blues rock",67.0,artist,"3,852.3",0.939,"3,851.2","3,820.8",174496.0,2.0,0.0
Ciara,7344519.0,nan,70.0,artist,"3,849.0",1.37,"3,047.0","1,264.0",2345473.0,9.0,4.0
Shiloh Dynasty,2016922.0,lo-fi,70.0,artist,"3,795.7",1.645,302.4,nan,909093.0,8.0,2.0
Lacrim,3009062.0,french rap,68.0,artist,"2,419.2",1.15,"1,920.2","1,036.1",3595080.0,17.0,0.0
Intocable,4524090.0,"norteño, tejano, grupera, banda, cumbia norteña, ranchera",73.0,artist,"3,842.9",2.374,"3,708.2","3,700.3",132198.0,10.0,5.0
Nekfeu,2906696.0,french rap,66.0,artist,"3,694.2",0.801,"2,876.8","1,797.7",9574943.0,18.0,5.0
Will Smith,1157141.0,nan,66.0,artist,"2,564.2",0.822,"1,987.7","1,814.0",2223007.0,15.0,5.0
PLK,882.0,opera,20.0,artist,"3,841.5",2.221,"2,955.1","2,052.7",885083.0,15.0,0.0
3 Doors Down,4918774.0,post-grunge,72.0,artist,"3,840.9",1.392,"3,838.7","1,601.2",1998629.0,15.0,0.0
Electric Light Orchestra,4464702.0,"art rock, soft rock",71.0,artist,"3,838.9",1.414,"3,838.8","3,838.8",1744950.0,16.0,7.0
Joey Montana,2710631.0,reggaeton,58.0,artist,"1,349.8",0.297,"1,168.2",571.2,39046.0,13.0,2.0
Ella Mai,6205345.0,r&b,69.0,artist,"3,836.7",1.268,"3,212.0","2,512.3",4245090.0,15.0,7.0
Murilo Huff,2522666.0,"sertanejo, sertanejo universitário, arrocha, agronejo",75.0,artist,"3,829.4",2.87,"3,097.9","1,617.2",0.0,14.0,2.0
Danny Brown,908517.0,"experimental hip hop, alternative hip hop",63.0,artist,"1,209.6",0.414,590.4,427.2,3379549.0,15.0,4.0
AgroPlay,980800.0,"agronejo, sertanejo, sertanejo universitário",64.0,artist,"1,452.1",0.708,"1,202.4",nan,0.0,14.0,1.0
EDEN,3266268.0,"banda, corrido, norteño, corridos bélicos, corridos tumbados",75.0,artist,"1,608.5",0.322,"1,594.9","1,489.2",3797991.0,9.0,0.0
EXO,10226046.0,k-pop,67.0,artist,"3,821.2",0.866,"3,821.2","3,821.2",369280.0,2.0,0.0
Shiva,2913135.0,italian trap,74.0,artist,"3,818.3",2.457,"2,287.4","1,247.9",816847.0,9.0,0.0
Mary J. Blige,4389381.0,r&b,71.0,artist,"3,810.6",1.723,"2,669.8","2,103.3",2192455.0,14.0,4.0
Jon Bellion,1519841.0,nan,65.0,artist,"3,394.2",0.65,"2,520.0","2,157.2",5602576.0,16.0,8.0
All Time Low,3154294.0,"pop punk, emo, punk",71.0,artist,"3,810.0",1.722,"3,763.9","3,127.3",1380935.0,13.0,4.0
Bo Burnham,2080705.0,comedy,63.0,artist,"2,601.2",0.568,"2,601.2","2,601.2",8759465.0,17.0,9.0
De La Rose,1500196.0,nan,78.0,artist,"2,169.5",4.885,284.8,107.6,53996.0,2.0,0.0
Kontra K,2532159.0,german hip hop,71.0,artist,"3,785.3",1.332,"3,333.0","2,292.1",1487455.0,15.0,0.0
a-ha,6775.0,epadunk,47.0,artist,"3,778.2",1.757,"3,778.2","3,762.2",1643961.0,1.0,0.0
Bas,131777.0,pop punk,39.0,artist,"2,022.9",0.41,789.2,163.3,608039.0,2.0,0.0
Kumar Sanu,21206676.0,"bollywood, hindi pop",78.0,artist,"3,144.8",3.078,"1,948.2",467.7,459301.0,9.0,1.0
BROCKHAMPTON,2272947.0,nan,61.0,artist,"3,774.8",0.415,"3,774.8","3,601.6",10887089.0,17.0,11.0
Kodaline,3185867.0,nan,66.0,artist,"3,771.2",0.773,"3,438.9","3,374.0",2814461.0,16.0,7.0
Nick Cave & The Bad Seeds,1566035.0,nan,63.0,artist,"1,428.5",0.577,"1,428.5","1,265.6",2443512.0,16.0,6.0
MNEK,310776.0,nan,66.0,artist,"3,760.3",0.86,132.8,66.6,330381.0,12.0,6.0
Yo Gotti,4456458.0,southern hip hop,64.0,artist,"3,753.3",0.569,"1,965.8",520.2,8605357.0,12.0,3.0
Lasso,1108766.0,nan,66.0,artist,"1,696.9",0.827,"1,424.8",817.7,17091.0,1.0,0.0
Odetari,4588694.0,"hyperpop, nightcore",75.0,artist,"3,719.0",2.465,"3,041.7","1,877.8",1694105.0,14.0,6.0
Stephen Sanchez,1882090.0,nan,71.0,artist,"3,718.9",1.611,"3,718.2","2,288.3",4707063.0,16.0,12.0
Marilyn Manson,4980301.0,"industrial metal, industrial rock, industrial, metal, nu metal",71.0,artist,"3,717.9",1.893,"3,557.2","3,550.3",2023406.0,16.0,4.0
Roxette,2870213.0,swedish pop,73.0,artist,"3,711.7",2.23,"3,682.1","3,632.5",902524.0,18.0,11.0
M83,2615621.0,nan,70.0,artist,"3,710.2",1.426,"3,683.0","3,221.6",1522464.0,15.0,6.0
YUNGBLUD,3228632.0,nan,74.0,artist,"3,697.5",2.448,"2,599.3","1,995.0",2392263.0,11.0,5.0
Los Dos Carnales,3247102.0,"corrido, banda, norteño, ranchera, sierreño",69.0,artist,"3,696.0",1.527,"2,677.0","2,562.3",15772.0,11.0,0.0
Los Enanitos Verdes,5244281.0,"rock en español, latin rock, argentine rock, mexican rock, latin alternative",72.0,artist,"3,694.6",2.091,"3,522.0","3,521.0",187558.0,14.0,1.0
La Santa Grifa,9535917.0,"mexican hip hop, latin hip hop, sad sierreño",76.0,artist,"3,694.1",3.163,"3,330.9","3,053.2",251889.0,13.0,0.0
MC Davo,2993556.0,"mexican hip hop, latin hip hop",66.0,artist,"2,025.2",0.913,"1,303.9",424.1,132622.0,14.0,2.0
Waylon Jennings,1684449.0,"outlaw country, classic country, country, honky tonk, traditional country",67.0,artist,"2,227.9",0.926,"1,423.8",914.4,850112.0,15.0,2.0
Willie Nelson,2577555.0,"outlaw country, classic country, country, traditional country, honky tonk",69.0,artist,"3,688.0",1.307,"1,747.3","1,313.7",760784.0,10.0,3.0
Beach House,2814786.0,dream pop,72.0,artist,"3,687.8",1.818,"3,687.8","3,687.8",2948777.0,16.0,12.0
