artist,artist_id,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count,labels
DannyLux,6ElqtIfQsAkEYypgfJIjeK,2172590.0,"sad sierreño, corridos tumbados, sierreño, corrido, música mexicana, electro corridos",69.0,artist,"2,106.5",1.441,816.1,673.5,125059.0,3.0,0.0,"Sony Music Entertainment US Latin LLC, VPS Music LLC, VPS Music LLC under exclusive license to Interscope Records, VPS Music LLC under exclusive license to Warner Music Latina Inc., Street Mob Records under exclusive license to Warner Music Latina Inc."
Brenda Lee,4cPHsZM98sKzmV26wlwD2W,466336.0,christmas,65.0,artist,"2,207.2",1.57,"2,206.6","2,206.1",330575.0,15.0,3.0,"Moonhoney Records, Redlobstar, UMG Recordings, Inc."
Elefante,5oYHL2SijkMY52gKIhYJNb,2575465.0,"rock en español, latin rock, mexican rock, latin pop",69.0,artist,"2,204.4",1.474,"2,184.8","2,181.2",49139.0,7.0,0.0,"Sony Music Entertainment México, S. de R.L. de C.V., Sony Music Entertainment México, S.A. de C.V., Elefante, Universal Music Mexico S.A. de C.V., Marila Records, SONY BMG MUSIC ENTERTAINMENT (Mexico), S.A. De C.V., Sony Music Entertainment México S.A. De C.V."
GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,940464.0,nan,62.0,artist,"2,197.1",0.495,"1,702.9",163.2,2341129.0,15.0,5.0,"Ultra Records, LLC, RCA Records, a division of Sony Music Entertainment, GoldLink under exclusive license to RBC Records / BMG Rights Management (US) LLC, Photo Finish Records"
Zacari,3qBKjEOanahMxlRojwCzhI,128116.0,nan,65.0,artist,"2,196.9",0.694,129.3,54.9,251140.0,4.0,3.0,"ZF Music Corporation, J&N Records, EP Discomania, Zacarias Ferreira, J&N Records, LLC"
MIKA,3VOOmK7ZqJNgOPN1hopJuL,63509.0,"swedish pop, bisrock",38.0,artist,"2,193.2",0.693,"2,112.6","1,898.5",1074275.0,4.0,3.0,"Zee Music Company, Eskay Music, Sony Music Entertainment India Pvt. Ltd. / EROS Music, Super Cassettes Industries Private Limited, Red Ribbon Entertainment Pvt Ltd, DRecords International Pvt. Ltd., Times Music"
Mike Perry,6lB8vOoI4DRrrVxXwuV19c,1408027.0,tropical house,57.0,artist,"2,132.3",0.192,"1,766.1",135.0,379808.0,11.0,2.0,"DF Records, Buce Records"
Grupo Niche,1zng9JZpblpk48IPceRWs8,4537755.0,"salsa, merengue",70.0,artist,"2,192.2",1.807,"2,186.4","2,176.4",48351.0,15.0,1.0,"Grupo Niche Oficial, Grupo Niche, Rada Records S.A. DE C.V., Codiscos S.A.S"
Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo,940348.0,nan,69.0,artist,"2,191.3",0.935,"1,930.7","1,903.5",1023977.0,12.0,6.0,"ISO Supremacy., Under exclusive license to PULSE Records. Distributed by Concord., ISO Supremacy, Under exclusive license to PULSE Records., Distributed by Concord., Boom.Records"
John Travolta,4hKkEHkaqCsyxNxXEsszVH,221986.0,musicals,64.0,artist,"1,592.5",0.703,"1,435.9",64.1,2838551.0,12.0,0.0,"The Reno Estate, Reno, Smith & Co. Sound & Vision BV, Reno Estate, MTI, Smith & Co, Primary Wave Music, WTM CLASSIC"
Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,1795861.0,nan,67.0,artist,"2,188.1",1.257,879.6,800.6,825317.0,12.0,4.0,"Primary Wave Music II, Sony Music Entertainment Australia Pty Ltd, Sony Music Entertainment Australia Pty Ltd., Primary Wave Music"
Melim,6uYrXgVHctAJtIdSODcyLJ,5313906.0,"mpb, brazilian pop, nova mpb",63.0,artist,"2,187.5",0.55,"1,822.3","1,674.0",11693.0,2.0,2.0,"Solar Produções, Universal Music Ltda, Universal Music International, Deck, Warner Music Brasil Ltda."
Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,1318605.0,nan,65.0,artist,"2,187.3",0.628,"1,208.8","1,163.2",1263525.0,15.0,0.0,"Porch Records, Mailboat Records, Inc., Pipe Dream, Mailboat Records, Jimmy Buffett, Lefty Frizzell, Jimmy Buffett, MAILBOAT RECORDS, INC. MANUFACTURED AND DISTRIBUTED BY SUN LABEL GROUP, LLC."
George Harrison,7FIoB5PHdrMZVC3q2HE5MS,3078340.0,nan,67.0,artist,"2,183.6",0.962,"2,177.7","2,177.3",1591984.0,15.0,2.0,"Apple Records Inc., G.H. Estate Limited under exclusive license to BMG Rights Management (US) LLC, OBD"
Em Beihold,7o2ZQYM7nTsaVdkXY38UAA,680028.0,nan,67.0,artist,"2,182.8",0.943,649.5,648.0,431461.0,10.0,1.0,"The Eric Nam Company, Republic Records, a division of UMG Recordings, Inc. (Moon Projects, LLC), Noah Floersch, distributed by Stem, Secondo Piano SRL, under exclusive licence to Universal Music Operations Limited, Three Name Productions, Inc., under exclusive license to Island Records & Republic Records, divisions of UMG Recordings, Inc."
Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,1770290.0,nan,68.0,artist,"1,716.5",1.061,"1,711.7","1,669.4",1233825.0,15.0,5.0,"Republic Records, a division of UMG Recordings, Inc., Alexander Stewart, Island Records, a division of UMG Recordings, Inc., Three Name Productions, Inc., under exclusive license to Island Records & Republic Records, divisions of UMG Recordings, Inc., Three Name Productions, Inc., under exclusive license to Island Records & Republic Records, divisions of UMG Recordings, Inc, Warner Music UK Limited."
Simone & Simaria,0MInKJqZscEeNc5K3K0mkE,5392944.0,"sertanejo, sertanejo universitário, forró, arrocha, brazilian pop",60.0,artist,"2,182.8",0.445,"1,479.0",893.0,0.0,8.0,2.0,"joão paulo produções, Universal Music Ltda, SS Gravações, Universal Music International, SS Gravações, SS Gravações / Universal Music Ltda, Universal Music Ltda / S&S Gravações, Sony Music Entertainment Brasil ltda. sob licença exclusiva de Mari Fernandez., SS Gravações / Universal Music International"
Jory Boy,5lFhCi03HDneWzvCxGctrT,2042286.0,"reggaeton, trap latino",71.0,artist,"2,182.5",2.154,884.4,95.9,158883.0,9.0,1.0,"Young Boss Entertainment, under exclusive license to Cinq Music Group, LLC, La Base Music Group, BMG Rights Management (US) LLC, Young Boss Entertainment / Cinq Recordings, Dinastía INC, Feel Music S.A.S"
Chuck Berry,293zczrfYafIItmnmM3coR,2215056.0,"rockabilly, rock and roll",64.0,artist,"2,181.0",0.595,"2,181.0","2,172.2",1230052.0,15.0,5.0,"Vision, Chuck Berry, Muddy Waters, Charlie Degar, Diggers Factory, Dualtone Music Group, Inc., under exclusive licence to Decca, a Division of Universal Music Operations Ltd, Prime Entertainment / Sunset Blvd Records, UMG Recordings, Inc., WTM CLASSIC, Dualtone Music Group, a division of MNRK Records, Mouton Recordings, Lauscher Hörbücher, Liberation Hall"
Hillsong Young & Free,7m4gF38CPATtHrk5HS42WZ,1379037.0,"worship, christian, cedm, pop worship, christian pop",59.0,artist,"1,455.2",0.3,"1,380.8",348.0,747983.0,18.0,0.0,BMG Rights Management (US) LLC
TAYA,3D04fb59z3ANxVaeHBfxtW,200478.0,"worship, christian, pop worship, gospel",66.0,artist,"2,180.9",0.878,71.4,68.4,33666.0,4.0,0.0,"Taya Gaukrodger, under exclusive license to Capitol CMG, Inc., CanZion"
Crookers,3o1cwVQfiDWafhYA02k13C,85105.0,italian trap,58.0,artist,"2,178.0",0.686,58.9,10.6,95325.0,11.0,2.0,"Southern Fried Records, Pluggers / Ciao recs, Pluggers / Ciao Records, Ed Banger Records under exclusive licence to Because Music, Pluggers S.r.l. / LuckyBeard licensed to Sony Music Entertainment Italy S.p.A., - Southern Fried Records, Pluggers/LuckyBeard"
Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,1502540.0,nan,65.0,artist,"2,175.8",0.72,"1,675.8","1,449.8",1423655.0,13.0,5.0,"Sony Sony Music Entertainment UK Limited, BBC/(P) 2014 Sony Music Entertainment UK Limited, Sony Music Entertainment UK Limited"
Lloyd,1Xfmvd48oOhEWkscWyEbh9,2784140.0,r&b,70.0,artist,"2,173.8",1.711,"1,396.5",658.0,1621025.0,1.0,0.0,"LS - Myles Lloyd, LS - Myles Lloyd, BUNT. appears courtesy of Arista Records, a division of Sony Music Entertainment, Myles Lloyd"
Hev Abi,4zpGxqF6oI1h3f6Md2v42T,4767047.0,"pinoy hip hop, pinoy r&b, opm, p-pop",68.0,artist,"2,171.4",1.254,"1,355.7","1,094.5",1598663.0,13.0,0.0,"Hev Abi, H Records, TMP Industries, Downtown Q' Entertainment, Unotheone, Rawstarr Records"
Flow G,3PDFGpPl4ienSn5Vwisfrh,3926630.0,"pinoy hip hop, pinoy r&b, opm, p-pop",68.0,artist,"1,891.0",1.308,709.3,442.6,1208138.0,12.0,0.0,"Flow G, Island Records Philippines, a division of UMG Philippines Inc. A Universal Music Group Company, Sony Music Entertainment Philippines, Inc., A-Z, Panty Droppaz League, Flow G & Skusta Clee"
Alexis y Fido,7tU1VKOuxiNZwBZC6RHidA,5357155.0,"reggaeton, urbano latino",67.0,artist,"2,167.8",1.078,"1,793.9","1,124.9",100131.0,12.0,2.0,"Sony Music Entertainment US Latin LLC, Fresh Productions, Wild Dogz, UMG Recordings, Inc., Rimas Classics LLC., Sony Music Entertainment (US Latin)"
Lennon Stella,1cZQSpDsxgKIX2yW5OR9Ot,396934.0,nan,57.0,artist,"2,167.1",0.233,913.4,626.3,717374.0,14.0,11.0,"Records Label, LLC / Columbia, Harbour Artists & Music, Coquito Records LLC, under exclusive license to Warner Records., 20th Television, Anti"
Arthur Nery,7uDdl5V5AETSFY7K3muu22,8404228.0,"opm, harana, p-pop, pinoy r&b, kundiman, pinoy indie",72.0,artist,"2,166.4",2.048,"1,983.8","1,714.2",437136.0,14.0,1.0,"1z Co., Viva Records, Careless Music, exclusively licensed by Sony Music Entertainment Philippines, Inc., Loonie"
Duke Dumont,61lyPtntblHJvA7FMMhi7E,796995.0,house,66.0,artist,"2,164.9",0.811,"2,076.6","1,097.7",832750.0,15.0,8.0,"Adam Dyment, under exclusive licence to Universal Music Operations Limited, COLUMBIA a division of Sony Music Entertainment Germany GmbH"
BIA,4L9VftgkqPPV0KXjzM0SIh,661.0,nan,7.0,artist,"2,162.2",0.608,545.6,206.2,1102772.0,4.0,0.0,Universal Music Ltda
Azet,6V394G6torkxVfqL39qEgK,729.0,"koplo, dangdut, sholawat",7.0,artist,"2,157.8",1.166,"1,607.5",625.2,2360895.0,17.0,4.0,"Fastlife Records & HYPNOTIZE Entertainment distributed by Warner Music Central Europe, Azet & Albi, Fastlife Records, Fastlife Records GmbH, KMN Gang under exclusive license to Groove Attack"
The Verve,2cGwlqi3k18jFpUyTrsR84,2746806.0,"britpop, shoegaze",69.0,artist,"2,157.0",1.068,"2,157.0","2,156.1",1085790.0,14.0,6.0,"Virgin Records Limited, Universal Music Operations Limited"
GAYLE,2VSHKHBTiXWplO8lxcnUC9,669410.0,nan,58.0,artist,"1,664.9",0.241,"1,614.1","1,547.1",813142.0,5.0,4.0,"Blue Duck Records/The Fuel Music, People & Songs, Integrity Music, Charity Gayle/The Fuel Music"
Los Plebes del Rancho de Ariel Camacho,2Lxa3SFNEW0alfRvtdXOul,4648352.0,"banda, corrido, sierreño, norteño, música mexicana",68.0,artist,"2,151.8",1.325,"2,129.9","1,743.1",136232.0,15.0,0.0,"JG Music, JG Music, Exclusiva Licencia Para Universal Music México, S.A. de C.V., Del Records, Inc."
Lola Young,67FB4n52MgexGQIG8s0yUH,1476148.0,nan,78.0,artist,"2,150.9",3.311,"1,525.9","1,521.3",895910.0,13.0,9.0,"Day One Music Limited, under exclusive licence to Universal Music Operations Limited"
James Hype,43BxCL6t4c73BQnIJtry5v,496787.0,"house, tech house",69.0,artist,"2,146.3",1.264,"1,821.8",195.3,156828.0,13.0,5.0,"James Hype, under exclusive licence to Universal Music Operations Limited, Armada Music B.V. under exclusive license from Duty Free Recordings, Grimey Limey"
Men I Trust,3zmfs9cQwzJl575W1ZYXeT,2333235.0,"bedroom pop, indie pop",69.0,artist,"2,141.1",1.334,"2,141.1","2,076.1",766382.0,15.0,4.0,"Independent, Men I Trust, independent, Indie"
Pesado,4BwiodzEp9Hwes5HeFjMVK,2605424.0,"norteño, grupera, banda, tejano, cumbia norteña, ranchera",68.0,artist,"2,140.3",1.345,"2,126.4","1,828.0",16056.0,11.0,0.0,"Warner Music México, S.A. de C.V. / Bajo Licencia de Peerless MCM, S.A. de C.V., Warner Music Latina, Pesado, Remex Music/ Sony Music Entertainment México, S.A. de C.V., UMG Recordings, Inc., Disa Latin Music A Division Of UMG Recordings Inc."
Mecano,5BMgsAFg8rZQc3tqs5BB8G,2126280.0,"rock en español, latin pop",66.0,artist,"1,793.5",0.779,"1,793.5","1,791.6",304123.0,15.0,3.0,"BMG Rights Management and Administration (Spain) S.L.U, BMG Rights Management and Administration (Spain) S.L.U."
Fabri Fibra,7u710e44HW3K7A5eTnRqHC,1675582.0,italian trap,66.0,artist,"2,136.9",0.89,"1,118.5",662.7,1642176.0,16.0,2.0,"Universal Music Italia Srl, Sony Music Entertainment Italy S.p.a., Sony Music Entertainment Italy S.p.A."
Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,2202459.0,"synthpop, new wave",69.0,artist,"2,127.2",1.21,"2,082.7","1,978.3",646555.0,14.0,2.0,"Pet Shop Boys Partnership Ltd, This Compilation Pet Shop Boys Partnership Ltd under exclusive licence to Parlophone Records Ltd, x2 Recordings Limited, x2 Recordings Ltd, Pet Shop Boys Partnership Ltd under exclusive licence to Parlophone Records Ltd"
Soft Cell,6aq8T2RcspxVOGgMrTzjWc,795666.0,"synthpop, new wave",62.0,artist,"1,239.2",0.484,"1,239.2","1,205.2",2006183.0,18.0,10.0,
Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,10604714.0,"opm, p-pop, harana, pinoy indie, kundiman",64.0,artist,"2,126.7",0.63,"1,660.4","1,228.4",4364410.0,15.0,6.0,"UR Philippines, Ivory Music & Video, Inc., Moira Dela Torre, Republic Records Philippines, a division of UMG Philippines Inc. A Universal Music Group Company, ABS-CBN Film Productions, Inc."
MadeinTYO,5SyGEPymt1G2uto47tVWvZ,1031673.0,nan,55.0,artist,"2,026.6",0.157,"1,289.1",717.8,3711297.0,14.0,4.0,"Private Club/Commission Music under exclusive license to BMG Rights Management (US) LLC, Madeinsounds, Private Club Records / Commission Music, Yokohama, Private Club Records., Madeinsounds/GDF Records/Creator-sync, Outliers Entertainment"
Edwin Luna y La Trakalosa de Monterrey,4LFOoXhMhnq9U8VsZkSwxl,4529968.0,"banda, norteño",66.0,artist,"2,124.7",1.046,"2,028.2","1,863.1",12406.0,15.0,4.0,"Discos Sabinas/ Sony Music Entertainment México, S.A. de C.V., Remex Music/ Sony Music Entertainment México, S.A. de C.V., Remex Music"
Young Cister,0Yg29FX1M4ayqjXs0ttZFq,767036.0,"chilean trap, reggaeton chileno, chilean mambo",73.0,artist,"1,867.4",2.388,982.1,427.1,76130.0,6.0,0.0,"G*STARR ENT, LOS 4F, Sony Music Entertainment Chile S.A., Fukamiau, Young Cister, LYONS PRODUÇÕES OFICIAL under exclusive license to ONErpm"
Deep Purple,568ZhdwyaiCyOGJRtNYhWf,5996459.0,"hard rock, classic rock, rock",65.0,artist,"2,123.5",0.749,"2,123.5","2,099.7",929426.0,14.0,1.0,"earMUSIC, a label of Edel Music & Entertainment GmbH., Edel Music & Entertainment GmbH. earMUSIC is a project of Edel., Edel Germany GmbH. earMUSIC is a project of Edel., Universal Music GmbH, Purpletuity Limited, under exclusive license to Universal Music GmbH"
Ghali,3egWSWp7Y4FyCKIyvXbw7L,3344470.0,italian trap,64.0,artist,"2,122.6",0.637,"1,504.1","1,181.8",3400499.0,14.0,8.0,"DMS / Ghaliaa / EMPIRE, Milق Records, Global"
Nikhita Gandhi,3tPQOjkxO3mrYrrgkTeXgH,1115570.0,"bollywood, hindi pop",69.0,artist,"2,120.7",1.445,36.0,2.4,35481.0,3.0,0.0,"Universal Music India Pvt. Ltd., Zee Music Company, YRF Music, Saregama India Ltd, Eskay Music, Acer Predator League, Asha Audio Company, Super Cassettes Industries Private Limited"
Last Child,1v1khTmozNfxB2ET1Ep288,13864977.0,"indonesian pop, indonesian rock, pop punk",70.0,artist,"2,120.1",1.651,"2,096.2","1,830.3",21567.0,1.0,0.0,
Myles Smith,3bO19AOone0ubCsfDXDtYt,1335268.0,nan,75.0,artist,"2,117.4",2.765,"2,048.3","2,017.3",366759.0,12.0,3.0,"American Dogwood / EMPIRE, Sony Music Entertainment UK Limited under exclusive licence from It's Okay To Feel Limited"
Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,2606604.0,"mpb, bossa nova, samba",67.0,artist,"2,116.0",0.989,"1,643.8","1,156.9",120400.0,12.0,0.0,"Universal Music Ltda, Uns e Outros Produções e Filmes Eireli, Sony Music Entertainment Brasil ltda. sob licença exclusiva de Uns Produções e Jaci Produções., Uns Produções Artísticas ltda. e Gege Produções Artísticas ltda. sob licença de Sony Music Entertainment Brasil ltda., Uns Producoes Artisticas Ltda, Under exclusive license to Universal Music International, TV Globo, Uns e Outros Produções e Filmes Eireli, under exclusive license to Universal Music International, Uns Produções / Universal Music International, Sony Music Entertainment Brasil ltda. sob licença exclusiva de Uns Produções Artísticas."
Brandon Lake,1bdnGJxkbIIys5Jhk1T74v,1544986.0,"worship, christian, ccm",75.0,artist,"2,063.6",2.757,920.7,759.6,988577.0,13.0,2.0,"Bethel Music, Brandon Lake, under exclusive license to Provident Label Group, a division of Sony Music Entertainment, Tribl Records, Provident Label Group LLC, a division of Sony Music Entertainment, under exlusive license from Brandon Lake, Brandon Lake"
C-Kan,3E8lSD4uA3IIFzogggovqi,156.0,dub techno,15.0,artist,"2,111.9",1.257,"1,429.1",557.5,173139.0,12.0,0.0,"Underground Music Of Germany Digital / Knowone, UMG - Digital / Knowone"
Fitz and The Tantrums,4AcHt3JxKy59IX7JNNlZn4,1011128.0,nan,65.0,artist,"2,109.4",0.717,"2,064.0","2,050.1",1007371.0,15.0,2.0,"Elektra Entertainment LLC, Elektra Records LLC, Elektra Records for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, Elektra Records, Atlantic Recording Corporation, Elektra Records, a Warner Music Group Company, Elektra Records for the United States and WEA International Inc. for the world outside of the United States., Dangerbird Records"
Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,356085.0,nan,65.0,artist,"2,106.3",0.645,113.5,110.0,138417.0,14.0,0.0,Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
The Chicks,25IG9fa7cbdmCIy3OnuH57,1547063.0,country,65.0,artist,"2,102.3",0.705,"1,868.2","1,868.2",1439649.0,15.0,2.0,"Columbia Records, a Division of Sony Music Entertainment, Columbia Records, a division of Sony Music Entertainment"
Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,1199670.0,nan,65.0,artist,"2,100.4",0.559,"2,096.3","2,070.0",3963700.0,13.0,6.0,"Savoy Records, a division of Concord Music Group, Inc., Smash Mouth, HCD Entertainment, under exclusive license to UMG Recordings, Inc., Interscope Geffen (A&M) Records A Division of UMG Recordings Inc., Cleopatra Records, UMG Recordings, Inc., Interscope Records"
Boef,0Jsk5iYMr5aNjHury7blm1,1432646.0,nan,61.0,artist,"2,099.6",0.417,"1,034.5",535.0,2034091.0,13.0,2.0,"Noah's Ark BV, 8ball Music, Zonamo Entertainment, Lijpemusic, BOEFMUSIC, distributed by Sony Music Entertainment Netherlands B.V., 777 Records BV / BOEFMUSIC / Top Notch Music BV, BOEFMUSIC, Forever Lit Records. Marketed & Distributed by Warner Music Benelux, A Warner Music Group Company."
RBD,3cdy10Sdneled46d13A74S,4522.0,nan,19.0,artist,"2,099.6",0.846,"2,099.6",54.2,261032.0,13.0,0.0,"RDRecords, ROTM"
Neo Pistea,01m2XZ7m7rAz6KY3scTdaV,1537149.0,"argentine trap, trap",63.0,artist,"1,206.9",0.516,295.5,26.5,621737.0,6.0,0.0,
L-Gante,4YYxffPVDFe9XoqqbRW6Bq,2373371.0,"rkt, turreo, argentine trap",61.0,artist,"1,545.4",0.376,233.3,16.7,78907.0,5.0,0.0,"Warner Music Chile S.A., Fran C. Distribuido en forma exclusiva por Warner Music Chile S.A., L-Gante bajo distribucion exclusiva a ADA Latin, Cr2 Records Ltd, Warner Music Latina, Zoona Music, One Blood Music, Fifty One, Taste The Floor Records, NEGRO DUB, FACU HDR"
Indila,0FEJqmeLRzsXj8hgcZaAyB,2558256.0,french pop,70.0,artist,"2,096.4",1.511,"1,950.0","1,800.4",4660250.0,12.0,10.0,
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,1132805.0,bedroom pop,67.0,artist,"2,095.4",1.006,"1,762.8","1,430.9",1000756.0,15.0,4.0,"Omar Apollo, Columbia Records, a Division of Sony Music Entertainment, under exclusive license from Malcolm Todd, Inc., Omar Apollo under exclusive license to Warner Records Inc., Null Corporation II/Missing Pieces, Inc., under exclusive license to Warner Records Inc., Rimas Entertainment México S.A de C.V, Omar Apollo under exclusive license to AWAL Recordings America, Inc."
Yng Lvcas,1NNRWkhwmcXRimFYSBpB1y,446986.0,"reggaeton mexa, reggaeton, electro corridos, dembow belico",66.0,artist,"2,087.4",0.772,"1,779.1",384.8,134949.0,11.0,1.0,"Warner Music México, S.A. de C.V., Cooking Boyz Records, Yng Lvcas / Warner Music México, Yng Lvcas"
