artist,artist_id,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Neck Deep,2TM0qnbJH4QPhGMCdPt7fH,1771140.0,"pop punk, punk, emo",64.0,artist,"1,639.3",0.627,"1,632.4","1,630.6",1926225.0,15.0,11.0
Aleks Syntek,0r8toju2ecKaVtItkzAnNi,1707999.0,"latin pop, rock en español",64.0,artist,"1,637.7",0.714,"1,166.3",731.8,38161.0,14.0,0.0
Kyan,3VuZZ1n0XGacnz96Ys8mrZ,22756.0,"nightcore, hypertechno",57.0,artist,"1,210.9",0.734,492.6,0.7,13029.0,5.0,0.0
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,5157738.0,"k-pop, noise music",59.0,artist,"1,636.7",0.273,"1,570.3","1,445.6",609461.0,9.0,0.0
Borges,6jBww4kwlSrjaNYP7AQPtX,1976449.0,"brazilian trap, trap funk, trap, brazilian hip hop",66.0,artist,"1,635.7",0.97,499.8,nan,135973.0,8.0,0.0
Mijares,3zhijRRIZX2B6G2T7vJl9p,2513661.0,"villancicos, latin pop",65.0,artist,"1,635.4",0.636,"1,455.1","1,083.5",0.0,7.0,0.0
Skusta Clee,117XFtbZPnCI1EYKjYZWJc,2475292.0,"pinoy hip hop, pinoy r&b, opm, p-pop",69.0,artist,"1,632.7",1.425,672.7,428.7,1742947.0,13.0,0.0
Hande Yener,08mjMUUjyTchMHCW7evc3R,2104080.0,"turkish pop, t-pop",67.0,artist,"1,632.7",1.246,"1,609.2","1,448.7",241383.0,15.0,3.0
TIAGO IORC,4iWkwAVzssjb8XgxdoOL6M,2702337.0,"mpb, nova mpb, brazilian pop",62.0,artist,"1,631.6",0.426,"1,225.0","1,051.1",12197.0,15.0,0.0
Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,2739871.0,"jazz, cool jazz, hard bop, bebop, jazz fusion, free jazz, jazz blues",63.0,artist,"1,629.5",0.647,"1,595.2",870.5,217767.0,16.0,8.0
Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,187287.0,nan,56.0,artist,"1,342.8",0.214,81.3,nan,488993.0,9.0,1.0
Joe Cocker,3pFCERyEiP5xeN2EsPXhjI,2604304.0,nan,63.0,artist,"1,628.0",0.526,"1,549.9","1,050.1",737698.0,16.0,6.0
Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,1720456.0,nan,60.0,artist,"1,461.0",0.336,"1,257.1",985.9,1893413.0,15.0,6.0
Ben Platt,6qGkLCMQkNGOJ079iEcC5k,528760.0,musicals,61.0,artist,"1,627.3",0.415,"1,307.2",743.6,3483105.0,10.0,1.0
Love Funk,64DTkZLH6KkkMwZEEZ5VWC,1464455.0,"brazilian funk, funk consciente, trap funk",68.0,artist,"1,625.0",1.163,nan,nan,0.0,1.0,0.0
La Sonora Dinamita,13or1Wf6ipcvSIiurZATvw,1434443.0,"cumbia, cumbia sonidera, tropical music, salsa",66.0,artist,"1,624.7",0.973,"1,606.4",299.6,177277.0,15.0,6.0
OBOY,66Ok6bgC570sHkw08N20pZ,1053893.0,"french rap, pop urbaine",63.0,artist,"1,623.2",0.479,"1,264.9","1,176.1",493519.0,12.0,0.0
Mr Eazi,4TAoP0f9OuWZUesao43xUW,1594617.0,"afrobeats, afrobeat, afropop, azonto, afroswing, ghanaian hip hop, hiplife, dancehall",62.0,artist,"1,619.9",0.37,428.4,150.9,480490.0,7.0,2.0
Parokya Ni Edgar,2XHTklRsNMOOQT56Zm3WS4,4503840.0,"opm, pinoy rock, pinoy alternative, harana, p-pop, pinoy hip hop",68.0,artist,"1,618.1",1.24,"1,618.1","1,353.2",4560739.0,15.0,0.0
Ivy Queen,6p2442ymrT9lZEuCZJdYcH,2528410.0,reggaeton,63.0,artist,"1,617.4",0.734,"1,152.3","1,131.3",77632.0,9.0,1.0
MadMan,3MkkSf3u5KU52Mb2iMrqeX,1258532.0,italian trap,59.0,artist,"1,615.8",0.287,791.3,415.5,3868945.0,11.0,0.0
Bipolar Sunshine,0CjWKoS55T7DOt0HJuwF1H,100017.0,nan,64.0,artist,"1,615.5",0.626,17.6,1.2,67212.0,11.0,2.0
Los Alegres Del Barranco,2TSslwx9J30KElgEr68sdv,1513580.0,"corrido, corridos bélicos, sierreño, norteño",68.0,artist,"1,613.9",1.216,"1,551.5","1,499.5",77791.0,15.0,1.0
Intense,0OS0NZnK7TGIAWx8MkWNFN,1205355.0,"punjabi pop, punjabi hip hop, bhangra, desi",65.0,artist,"1,613.4",0.925,114.4,nan,0.0,1.0,0.0
Nando Reis,7n1XMwvxPf10t4OX6h6Ufy,3123820.0,"mpb, brazilian rock, brazilian pop, nova mpb",64.0,artist,"1,609.6",0.621,"1,199.5",736.2,0.0,14.0,0.0
Gilberto Gil,27vNK840zYq6IfDijHPsv1,3718929.0,"salsa, merengue",68.0,artist,"1,203.5",0.629,800.9,675.8,21280.0,14.0,0.0
Casting Crowns,6eJqAWJdd8JhAN1pQGie4r,2372142.0,"christian, worship, ccm, christian rock, christian alternative rock, christian pop",64.0,artist,"1,605.4",0.597,"1,605.4","1,397.9",639323.0,15.0,4.0
Dayglow,6eJa3zG1QZLRB3xgRuyxbm,1067743.0,indie rock,61.0,artist,"1,604.6",0.41,"1,603.7","1,603.7",764778.0,14.0,12.0
Aaliyah,0urTpYCsixqZwgNTkPJOJ4,5044144.0,r&b,65.0,artist,"1,603.4",0.705,"1,492.1","1,356.8",3249149.0,15.0,7.0
Redman,7xTKLpo7UCzXSnlH7fOIoM,1348443.0,"east coast hip hop, old school hip hop, hardcore hip hop, hip hop",63.0,artist,"1,600.4",0.565,391.0,264.1,182506.0,2.0,0.0
Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,1426392.0,alternative r&b,65.0,artist,"1,597.8",0.634,"1,330.1","1,083.0",1505364.0,15.0,9.0
Phil Wickham,5d1JhBfyb58upMXCZOdbQu,1311902.0,"worship, christian, ccm",70.0,artist,"1,596.1",1.343,"1,558.4","1,416.0",1283256.0,15.0,2.0
mxmtoon,0HthCchcL0kVLHTr113Vk1,1986316.0,"bedroom pop, indie pop",58.0,artist,"1,595.7",0.272,965.9,945.4,1014106.0,15.0,5.0
Rachel Platten,3QLIkT4rD2FMusaqmkepbq,1008707.0,nan,59.0,artist,"1,589.0",0.256,"1,584.3","1,564.7",2037937.0,17.0,14.0
Interpol,3WaJSfKnzc65VDgmj2zU8B,1826964.0,"indie rock, post-punk",62.0,artist,"1,585.8",0.454,"1,585.8","1,575.3",1917410.0,13.0,1.0
Killswitch Engage,37394IP6uhnjIpsawpMu4l,2167706.0,"metalcore, metal",63.0,artist,"1,585.2",0.519,"1,583.3","1,539.7",405552.0,16.0,6.0
AOA,54gWVQFHf8IIqbjxAoOarN,881319.0,k-pop,59.0,artist,"1,582.6",0.712,377.9,374.5,32492.0,4.0,0.0
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,7532670.0,k-pop,57.0,artist,"1,581.4",0.241,"1,581.4","1,543.8",110548.0,2.0,1.0
Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,1080638.0,nan,61.0,artist,"1,580.0",0.378,"1,579.6","1,579.6",2126530.0,16.0,9.0
Fourtwnty,46cVq2dwPgzPE3X1VR9TMj,3676020.0,"indonesian indie, indonesian pop, indie",69.0,artist,"1,579.8",1.518,"1,579.8","1,215.7",3970373.0,15.0,1.0
George Henrique & Rodrigo,3FlCKtwOEYQQYyGVEbxG2Z,1919188.0,"sertanejo, sertanejo universitário, agronejo, arrocha",63.0,artist,"1,578.7",0.762,"1,499.1",808.6,0.0,15.0,0.0
Stick Figure,5SXEylV07TC57eanSxxg4R,881826.0,"reggae, reggae rock, roots reggae",68.0,artist,"1,577.9",0.906,"1,310.0",780.2,253699.0,15.0,5.0
Hopsin,7EWU4FhUJM1sZQgQKdENeT,2411430.0,nan,56.0,artist,"1,387.8",0.177,"1,207.4","1,056.2",6532522.0,16.0,1.0
Syd,1Yk912s46hRDu0aEvLG8WO,3346.0,nan,13.0,artist,"1,574.6",0.553,203.8,133.1,69117.0,1.0,0.0
Commodores,6twIAGnYuIT1pncMAsXnEm,2126388.0,"motown, classic soul",65.0,artist,"1,574.3",0.726,"1,574.3","1,574.3",1002118.0,17.0,9.0
MHD,5yGfPBU9IdpwZjK7WALeCv,1724.0,nan,34.0,artist,"1,573.2",0.605,"1,219.5",902.4,2015648.0,15.0,7.0
Neeraj Shridhar,3tHD07u1ON4uHxmnT9rwqZ,3097890.0,"bollywood, desi, hindi pop",68.0,artist,"1,571.8",1.27,112.2,8.7,108274.0,6.0,0.0
Erik Satie,459INk8vcC0ebEef82WjIK,942188.0,"classical, classical piano",66.0,artist,"1,570.2",0.685,"1,562.6",0.9,13307.0,14.0,1.0
Take That,1XgFuvRd7r5g0h844A5ZUQ,1443465.0,nan,63.0,artist,"1,569.3",0.601,"1,548.5","1,464.8",608592.0,9.0,2.0
Aaron May,2rwALQ1SXdfUWPUd6WOfYS,660477.0,nan,64.0,artist,"1,568.2",0.666,"1,563.4","1,540.3",668937.0,14.0,6.0
Europe,5VadK1havLhK1OpKYsXv9y,1794765.0,"grime, uk drill",73.0,artist,"1,567.5",0.577,"1,548.0","1,547.8",2985846.0,6.0,6.0
Beach Weather,7I3bkknknQkIiatWiupQgD,1011957.0,nan,66.0,artist,"1,566.6",0.717,"1,555.6","1,547.1",290977.0,15.0,3.0
Jorge Drexler,4ssUf5gLb1GBLxi1BhPrVt,913003.0,"trova, singer-songwriter, latin folk, nueva trova, candombe",63.0,artist,"1,565.7",0.558,"1,169.6",971.8,250775.0,13.0,8.0
Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,981457.0,nan,60.0,artist,"1,564.6",0.341,"1,358.1",424.1,1490319.0,15.0,2.0
Sam Barber,08GfvCW09pv2QP4y9sle2a,870883.0,country,74.0,artist,"1,563.9",2.648,"1,545.5","1,160.6",538130.0,14.0,2.0
Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,3335028.0,"glam metal, glam rock, hard rock",65.0,artist,"1,560.8",0.716,"1,560.8","1,530.7",346784.0,13.0,3.0
Helene Fischer,7MzHPIXAqIOCnvK0sVY72W,2188774.0,"schlager, schlagerparty, german pop",63.0,artist,"1,559.9",0.552,"1,427.1","1,238.0",311256.0,13.0,8.0
Virgoun,4bAgr9zaF0bpzVGHdHuf0f,15002519.0,"indonesian pop, malay, malaysian pop",68.0,artist,"1,559.2",1.501,"1,559.2","1,007.1",4729212.0,9.0,0.0
Dan Caplen,2U3FuHYvL3vhkbDAXm24Ep,42376.0,nan,58.0,artist,"1,558.7",0.288,52.0,33.9,41313.0,12.0,2.0
Tony Aguirre,6twEaJ9RPRYiCmWapjG8xh,1345460.0,"corrido, corridos bélicos, corridos tumbados, sierreño, electro corridos",64.0,artist,"1,558.2",0.666,287.5,40.2,0.0,3.0,0.0
Adam Port,2loEsOijJ6XiGzWYFXMIRk,336054.0,"afro house, house, afro tech",71.0,artist,"1,441.2",1.516,944.5,6.9,420412.0,8.0,5.0
Keinemusik,26WKgv73kRHD0gEDKD1i8j,542171.0,"afro house, melodic house, house, afro tech",72.0,artist,"1,556.9",1.686,8.3,8.3,14538.0,3.0,0.0
Carlos Baute,3smfreCkyJt7bShaTYpG77,2073473.0,latin pop,62.0,artist,"1,556.2",0.57,"1,420.4",299.8,43685.0,15.0,0.0
Rob Thomas,3aBkeBhwadnWMWoVJ2CxJC,974444.0,nan,63.0,artist,"1,555.2",0.669,"1,025.5","1,020.2",302836.0,15.0,6.0
Ahmet Kaya,1Y2FwScblyMxpLTrNdfwyU,7149469.0,"arabesk, anatolian rock",68.0,artist,"1,555.1",1.482,"1,501.1","1,501.1",1298423.0,15.0,8.0
Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,2300617.0,"bangla pop, hindi pop, bollywood",69.0,artist,"1,554.7",1.915,"1,234.4",34.5,225073.0,9.0,2.0
Nicky Youre,7qmpXeNz2ojlMl2EEfkeLs,330781.0,nan,63.0,artist,"1,553.4",0.47,"1,553.4",134.0,237644.0,18.0,4.0
Irama,5iot8OPcosJN9nCl7I5SdK,2271565.0,nan,65.0,artist,"1,552.5",0.734,"1,400.4","1,104.1",209199.0,14.0,0.0
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,2922658.0,"soft rock, aor, classic rock",64.0,artist,"1,551.8",0.593,"1,551.5","1,551.5",1117186.0,18.0,9.0
Jerry Rivera,7wOZy3KdFVVINgNFFxkxwO,2440209.0,"salsa, merengue",65.0,artist,"1,550.3",0.732,"1,522.5","1,507.4",54072.0,14.0,0.0
Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,622647.0,nan,65.0,artist,"1,550.2",0.761,550.7,537.6,323124.0,1.0,1.0
Chevelle,56dO9zeHKuU5Gvfc2kxHNw,2174826.0,"alternative metal, nu metal, post-grunge",68.0,artist,"1,550.0",1.12,"1,550.0","1,550.0",380112.0,15.0,7.0
Berliner Philharmoniker,6uRJnvQ3f8whVnmeoecv5Z,261741.0,"classical, orchestral, opera, requiem",73.0,artist,"1,549.9",0.863,3.2,nan,0.0,13.0,0.0
Dusty Springfield,5zaXYwewAXedKNCff45U5l,572511.0,nan,64.0,artist,"1,547.4",0.617,"1,468.0","1,433.3",441561.0,16.0,5.0
Lagum,5D56dZmhE9DgT01XixdHiD,1029937.0,"nova mpb, mpb, brazilian pop",63.0,artist,"1,547.1",0.571,"1,479.7",934.6,0.0,14.0,0.0
LEGADO 7,7yCGrS6Xh3UngvY6Ad5sMJ,2362946.0,"corrido, corridos tumbados, corridos bélicos, sierreño, norteño, sad sierreño",66.0,artist,"1,546.9",0.949,"1,206.3",584.0,170919.0,11.0,0.0
STARSET,0kD8IT1CzF7js2XKM9lLLa,1113228.0,nan,64.0,artist,"1,546.4",0.562,"1,546.4","1,501.6",840818.0,15.0,10.0
D12,69zCl5K7XeVrbgvwviLSzB,23.0,nan,2.0,artist,"1,546.1",0.51,"1,210.5","1,072.3",4319087.0,15.0,10.0
Loreen,49aaHxvAJ0tCh0F15OnwIl,1195625.0,europop,66.0,artist,"1,545.6",0.8,"1,530.7","1,453.4",722840.0,7.0,5.0
La Joaqui,60XHOAhvEBiV6BGBOv8ClM,2360649.0,"rkt, turreo",65.0,artist,"1,499.6",0.941,635.0,105.6,35359.0,6.0,0.0
Vegedream,4eYnorQRhVHT2KBl2UyHHd,1964300.0,"pop urbaine, french r&b, shatta, french rap",61.0,artist,"1,544.3",0.441,"1,189.3",785.6,1134868.0,11.0,3.0
shy martin,7eCmccnRwPmRnWPw61x6jM,305380.0,nan,55.0,artist,"1,544.2",0.167,533.7,502.0,331544.0,14.0,6.0
Chris Lake,5Igpc9iLZ3YGtKeYfSrrOE,429806.0,"tech house, house, bass house",69.0,artist,"1,543.3",1.027,796.6,12.3,67148.0,10.0,2.0
Gnarls Barkley,5SbkVQYYzlw1kte75QIabH,606357.0,nan,65.0,artist,"1,543.1",0.789,"1,543.1",2.3,2977423.0,17.0,13.0
Francesco Yates,5X1JzPIIonP3u9lA580pPT,65174.0,nan,61.0,artist,"1,537.3",0.416,41.4,41.4,21862.0,14.0,2.0
S. Janaki,5Xpg6PBSUOoho2lI9qLjiu,5376115.0,"kannada pop, tamil pop, telugu pop, sandalwood",73.0,artist,"1,536.0",1.646,343.7,169.1,20399.0,4.0,0.0
Marisa Monte,0rSTXALHu0EKAawPLBdODH,2678865.0,"mpb, nova mpb",68.0,artist,"1,533.8",1.061,"1,431.2","1,192.2",10311.0,15.0,2.0
Ivete Sangalo,7dzq55YG3wjViqexDwiycQ,2214750.0,"axé, pagode baiano, mpb, brazilian pop",64.0,artist,"1,533.8",0.506,"1,130.7",640.3,0.0,14.0,2.0
Eazy-E,02kJSzxNuaWGqwubyUba0Z,6302291.0,nan,75.0,artist,"1,533.0",0.556,"1,363.7","1,050.8",4888704.0,6.0,0.0
K CAMP,5bgfj5zUoWpyeVatGDjn6H,1762559.0,nan,61.0,artist,"1,532.6",0.346,"1,250.1",860.2,3576461.0,15.0,0.0
Baby Tate,3IJ21966TwNZI24MwZHMu4,619388.0,nan,62.0,artist,"1,530.8",0.503,443.3,289.5,445320.0,11.0,2.0
Aditya Rikhari,3ozYqVCLohfpXIhalkhM8D,1859875.0,"hindi indie, indian indie, desi pop, hindi pop",77.0,artist,"1,530.7",4.83,"1,466.5","1,169.0",687033.0,6.0,1.0
ATL Jacob,7jAs1uPnpfNmT6e5qtEPxq,140210.0,nan,66.0,artist,"1,529.9",0.898,7.3,1.0,0.0,3.0,0.0
Al James,2G7VQ1kVhVfNagytlousgm,3292855.0,"pinoy hip hop, pinoy r&b, opm, p-pop",63.0,artist,"1,529.9",0.777,947.5,654.7,1082338.0,11.0,0.0
Los Caminantes,6ziEnj8UydSg8dr68C3aut,2448630.0,"grupera, ranchera, norteño, cumbia",67.0,artist,"1,527.5",0.994,"1,524.0","1,521.5",7060.0,15.0,3.0
Comethazine,1iJdyDcY98X3GMnUesl7tf,2204690.0,nan,53.0,artist,"1,527.0",0.137,"1,525.1","1,377.7",2217319.0,15.0,9.0
Stereophonics,21UJ7PRWb3Etgsu99f8yo8,1752641.0,britpop,65.0,artist,"1,525.6",0.687,"1,512.9","1,512.9",645572.0,18.0,6.0
Michael Bolton,6YHEMoNPbcheiWS2haGzkn,2576946.0,soft rock,64.0,artist,"1,525.3",0.599,"1,350.9","1,251.6",1259645.0,21.0,12.0
CAPO,4AGwPDdh1y8hochNzHy5HC,170147.0,nan,52.0,artist,"1,523.6",0.576,818.4,414.5,212995.0,1.0,0.0
Yung Beef,1rTUwYS38LkQTlT2fhikch,661816.0,neoperreo,71.0,artist,"1,305.0",2.636,818.6,329.4,693479.0,15.0,1.0
Nina Chuba,2kS9NyuATpYwjeB93h24H5,1108244.0,"german indie, german pop, german indie pop",72.0,artist,"1,523.1",1.851,"1,265.3",991.3,401094.0,15.0,8.0
Rick Astley,0gxyHStUsqpMadRV0Di1Qt,1477421.0,nan,64.0,artist,"1,523.1",0.517,"1,517.5","1,517.0",6106339.0,15.0,10.0
Dolu Kadehi Ters Tut,0PhqM7UAxtvWYi5j4MwxSl,3069012.0,nan,66.0,artist,"1,522.3",0.894,"1,517.2","1,199.8",1002032.0,15.0,1.0
Ski Aggu,6CP5wWvO8oIxedESJNCN4H,579272.0,"german indie, german hip hop",67.0,artist,"1,521.8",0.841,"1,031.0",237.9,404875.0,6.0,1.0
Daughter,46CitWgnWrvF9t70C2p1Me,1409015.0,nan,59.0,artist,"1,521.5",0.307,"1,521.5","1,518.1",1060121.0,2.0,0.0
Inspector,4OiCK9NnTWhakDIG57uBUA,1797529.0,"ska, mexican ska, rock en español, mexican rock",64.0,artist,"1,520.1",0.684,"1,503.4","1,437.4",35044.0,2.0,0.0
Richy Mitch & The Coal Miners,4qU7IJSReZnsLy5907Mtau,316470.0,nan,67.0,artist,"1,519.4",0.881,"1,517.9","1,459.2",265656.0,13.0,3.0
Zeeba,7qPLO2XOUaRrRxkvLZ3AEK,282949.0,nan,63.0,artist,"1,518.4",0.555,85.0,49.2,0.0,5.0,0.0
Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,1082630.0,nan,62.0,artist,"1,517.7",0.455,"1,513.3","1,511.0",2195531.0,15.0,13.0
Ying Yang Twins,44PA0rCQXikgOWbfY7Fq7m,1234726.0,"crunk, southern hip hop",64.0,artist,"1,517.5",0.702,525.9,186.3,976244.0,15.0,4.0
Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,9618810.0,"sufi, bhajan, bollywood, qawwali, hindi pop",69.0,artist,"1,517.5",1.773,"1,046.0",249.5,1918986.0,11.0,2.0
Alex Ubago,2tY2GFdhH0Wa2VBvsxew5X,2912831.0,latin pop,65.0,artist,"1,517.4",0.827,"1,348.3",996.9,23993.0,13.0,1.0
Jonna Fraser,5adKMaYrGOMyOfnbiLPuHg,284765.0,nan,62.0,artist,"1,515.7",0.44,748.7,170.1,522327.0,10.0,1.0
Justin Moore,30e8DmahrEamvLbFRPdWmk,1916506.0,"country, acoustic country",61.0,artist,"1,514.9",0.399,"1,419.3","1,282.6",110024.0,15.0,9.0
Caio Luccas,1a3fr7NdeBT4JlGj6YlbDL,1469177.0,"brazilian trap, trap funk, trap, brazilian hip hop",66.0,artist,"1,513.5",0.854,510.8,0.3,5324.0,10.0,0.0
Lloyd Banks,3vDUJHQtqT3jFRZ2ECXDTi,1439229.0,nan,62.0,artist,"1,511.3",0.568,901.6,268.3,1052484.0,13.0,2.0
Diana Krall,5z1VAFwT35EVvCp1XlZZuL,1168039.0,"vocal jazz, jazz, smooth jazz",62.0,artist,"1,509.2",0.492,"1,348.1","1,128.3",61179.0,15.0,3.0
Aaron Smith,77qukKzmdI5BeMBR7WGUrN,405679.0,nan,62.0,artist,"1,501.5",0.406,"1,501.5",nan,1623205.0,4.0,0.0
Kid Yugi,0EUR8jz8L936AEbV2Spkca,830769.0,italian trap,71.0,artist,"1,507.6",1.712,934.7,424.7,1278398.0,14.0,0.0
DYSTINCT,1cKyknhftNKXCjMBd2hDrG,834171.0,"moroccan pop, raï",71.0,artist,"1,507.1",1.796,787.2,124.3,527004.0,13.0,4.0
Howard Shore,0OcclcP5o8VKH2TRqSY2A7,500066.0,soundtrack,66.0,artist,"1,501.3",0.623,"1,467.0","1,081.3",278390.0,15.0,1.0
Kizzy,2NMYOlZHIEsSq7pp5jBjic,208435.0,"brazilian trap, trap funk, trap, brazilian hip hop",69.0,artist,"1,500.7",1.47,3.7,nan,0.0,1.0,0.0
BLANCO,5CiGnKThu5ctn9pBxv7DGa,1636941.0,nan,73.0,artist,"1,968.1",0.52,"1,409.9","1,087.9",48636.0,1.0,0.0
K.Flay,0pCNk4D3E2xtszsm6hMsWr,645575.0,nan,61.0,artist,"1,496.6",0.373,"1,199.6","1,000.7",1378015.0,14.0,0.0
Maelo Ruiz,3HyrDGPLI0c9Rd8luuO0zw,2574647.0,"salsa, merengue",67.0,artist,"1,492.3",1.042,"1,486.4","1,429.7",0.0,15.0,0.0
Mahmood,06nvjg4wBANK6DCHjqtPNd,1547952.0,nan,58.0,artist,"1,491.4",0.261,"1,189.5",794.5,1538644.0,13.0,10.0
KeBlack,7x3eTVPlBiPjXHn3qotY86,1882029.0,"pop urbaine, french r&b, french rap",69.0,artist,"1,490.0",1.142,"1,157.3",852.6,948042.0,15.0,1.0
Pol Granch,1aMt4A5jrQHxDYyC7rXgV0,304323.0,nan,67.0,artist,"1,489.5",1.462,338.5,305.1,46627.0,10.0,1.0
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,1444504.0,"art pop, alternative r&b",64.0,artist,"1,487.8",0.606,"1,025.4",771.9,4300737.0,16.0,9.0
Travie McCoy,7o9Nl7K1Al6NNAHX6jn6iG,493182.0,nan,60.0,artist,"1,486.6",0.451,"1,008.6",43.0,595917.0,15.0,2.0
Kelis,0IF46mUS8NXjgHabxk2MCM,721065.0,nan,66.0,artist,"1,486.5",1.049,898.1,681.2,2233447.0,16.0,10.0
Szpaku,0Wi2fADbhwXlPUWxBmzo99,975717.0,nan,66.0,artist,"1,486.2",0.905,839.1,117.4,1547680.0,16.0,7.0
Sampha,2WoVwexZuODvclzULjPQtm,869445.0,indie soul,65.0,artist,"1,485.6",0.457,497.6,489.9,1417705.0,16.0,10.0
DVBBS,5X4LWwbUFNzPkEas04uU82,1058043.0,"edm, big room",57.0,artist,"1,483.7",0.218,"1,255.2",99.0,210800.0,12.0,5.0
LL COOL J,1P8IfcNKwrkQP5xJWuhaOC,1890351.0,"old school hip hop, east coast hip hop, rap",62.0,artist,"1,483.0",0.509,993.4,550.1,1682266.0,14.0,0.0
Chandler Moore,6y7frW1RUq3XBBXbYowVpk,730268.0,"worship, gospel, christian",69.0,artist,"1,482.3",1.283,60.5,55.1,332145.0,9.0,0.0
Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,431485.0,soundtrack,64.0,artist,"1,480.1",0.57,"1,340.6","1,318.8",67698.0,15.0,0.0
Jovanotti,7tmMPdOmFvdRvbj2aWoiRi,2747063.0,"italian singer-songwriter, italo dance",62.0,artist,"1,477.8",0.489,"1,203.9","1,048.6",240607.0,16.0,3.0
Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,1104369.0,nan,60.0,artist,"1,477.6",0.338,"1,471.3","1,471.3",1088306.0,15.0,3.0
Cody Jinks,2v7wIbCkIzxOfT3GnqCexD,1161611.0,"red dirt, texas country, outlaw country, country",63.0,artist,"1,477.0",0.486,"1,474.0","1,466.8",875917.0,15.0,5.0
ZillaKami,4G1zP5i0r57g1c1CxrPhfM,612993.0,"trap metal, emo rap, horrorcore, rage rap, rap metal",62.0,artist,"1,476.1",0.473,395.7,316.4,551090.0,5.0,1.0
Kasabian,11wRdbnoYqRddKBrpHt4Ue,1871201.0,"britpop, indie, indie rock",60.0,artist,"1,474.9",0.361,"1,469.5","1,463.8",563815.0,16.0,6.0
Damas Gratis,3YeBTR1Q1rUxKguz4jP6UV,2123235.0,"cumbia, cuarteto",62.0,artist,"1,474.7",0.497,"1,348.7",535.5,316666.0,13.0,1.0
Edward Maya,6XwwFnewNgWp81MYMK8zLq,344985.0,nan,67.0,artist,"1,474.4",0.875,"1,387.8",110.1,945499.0,23.0,7.0
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,1336601.0,"jazz, cool jazz, vocal jazz",65.0,artist,"1,473.5",0.75,"1,368.2","1,299.2",874329.0,17.0,4.0
Bakar,3K2Srho6NCF3o9MswGR76H,714531.0,nan,64.0,artist,"1,473.4",0.582,"1,426.2","1,041.4",439272.0,6.0,4.0
Veysel,4VuARVJiWGsH2msKTdsKdQ,982833.0,german hip hop,61.0,artist,"1,263.3",0.346,857.3,520.4,1082662.0,15.0,11.0
Nardo Wick,0Njy6yR9LykNKYg9yE23QN,1616546.0,nan,62.0,artist,"1,472.0",0.41,"1,289.1",571.8,1716912.0,14.0,6.0
Franglish,4uJNQGa3L2frXDxwgouTIw,1878086.0,"french r&b, pop urbaine, french rap",67.0,artist,"1,471.0",0.738,"1,025.0",551.7,321166.0,15.0,10.0
Herencia de Patrones,1Q6SZxTvaE3HhslV0iXbI6,2694735.0,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño",64.0,artist,"1,468.6",0.767,"1,205.9",625.8,407968.0,13.0,2.0
Mandy Moore,2LJxr7Pt3JnP60eLxwbDOu,795862.0,nan,62.0,artist,"1,468.5",0.533,"1,467.3",823.9,2686656.0,13.0,4.0
Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,858680.0,nan,63.0,artist,"1,465.9",0.554,"1,446.5","1,446.5",855391.0,15.0,8.0
YouNotUs,67ghKnycRX6VM1xfqJSMlH,78099.0,nan,59.0,artist,"1,207.1",0.265,653.9,50.7,73883.0,9.0,2.0
Deepend,0uGApGjjFXKwUOAqYBeX7B,62358.0,"tropical house, deep house",62.0,artist,"1,355.0",0.421,406.2,nan,44206.0,2.0,1.0
Tom Rosenthal,1AgxgADPuRIW1wyaA4OKcB,624451.0,nan,63.0,artist,"1,465.1",0.544,"1,390.5","1,332.9",424097.0,15.0,5.0
A R I Z O N A,4NJhFmfw43RLBLjQvxDuRS,5909117.0,"classical, opera, requiem, classical piano, chamber music",75.0,artist,"1,464.8",0.145,"1,229.5",972.2,234661.0,4.0,0.0
Vicentico,25THA9HUHoxpCT4LBp7UsZ,1727851.0,"argentine rock, latin rock, rock en español",61.0,artist,"1,463.5",0.394,"1,273.0",863.3,17571.0,11.0,1.0
