artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Ozuna,39423857.0,"reggaeton, trap latino, latin, urbano latino",86.0,artist,"43,549.3",13.912,"18,437.3","7,852.1",618412.0,4.0,4.0
NATTI NATASHA,11049944.0,"reggaeton, latin, urbano latino, bachata",71.0,artist,"8,474.4",1.598,"3,361.7",657.3,579717.0,4.0,4.0
Juice WRLD,42674578.0,"melodic rap, emo rap",85.0,artist,"43,435.5",11.806,"31,978.4","24,963.4",24562272.0,17.0,17.0
The Chainsmokers,21376081.0,nan,80.0,artist,"22,281.4",6.151,"21,206.7","3,912.9",15163149.0,8.0,8.0
Coldplay,60972314.0,nan,88.0,artist,"42,246.5",19.415,"38,682.2","34,690.8",33215640.0,22.0,22.0
Migos,14653658.0,trap,74.0,artist,"14,894.5",2.073,"9,968.7","4,588.4",38449271.0,11.0,11.0
Nicki Minaj,34325866.0,nan,85.0,artist,"40,178.6",10.774,"15,311.1","8,964.6",9292555.0,4.0,4.0
Chris Brown,28437812.0,r&b,88.0,artist,"39,814.5",17.045,"21,896.9","10,935.5",3396451.0,2.0,2.0
Joyner Lucas,2416774.0,nan,67.0,artist,"4,105.3",0.876,"3,125.1","1,448.2",1141508.0,2.0,2.0
Dua Lipa,46952548.0,pop,85.0,artist,"38,735.6",12.355,"26,024.2","21,224.3",15586055.0,9.0,9.0
Martin Garrix,15120223.0,"edm, progressive house, electronica",75.0,artist,"12,786.8",2.092,"11,610.4","1,126.0",3633684.0,9.0,9.0
Calvin Harris,23090051.0,edm,84.0,artist,"30,970.6",9.373,"28,790.3","5,338.8",12515043.0,16.0,16.0
XXXTENTACION,51813125.0,emo rap,84.0,artist,"38,143.8",9.596,"32,664.4","26,704.9",48116797.0,13.0,13.0
Lil Peep,15749321.0,"emo rap, cloud rap",82.0,artist,"16,989.1",8.301,"16,133.7","8,743.3",26280557.0,22.0,22.0
Sean Paul,5292280.0,dancehall,82.0,artist,"15,708.0",7.377,"8,045.1","3,778.3",1189258.0,3.0,3.0
Imagine Dragons,58439284.0,nan,86.0,artist,"37,554.5",12.864,"35,418.1","31,567.0",24573209.0,10.0,10.0
Lana Del Rey,52056377.0,nan,89.0,artist,"37,454.7",19.678,"33,780.4","30,300.0",9578923.0,7.0,7.0
Luis Fonsi,10993069.0,latin,74.0,artist,"9,183.8",2.097,"8,137.9","1,409.9",52350561.0,5.0,5.0
Daddy Yankee,37900199.0,"reggaeton, latin",86.0,artist,"36,874.0",12.795,"17,827.6","9,467.5",4304901.0,5.0,5.0
Camila Cabello,35616541.0,nan,79.0,artist,"20,271.5",4.349,"11,660.8","6,022.8",13552615.0,10.0,10.0
Anuel AA,44916330.0,"reggaeton, trap latino, urbano latino, latin",87.0,artist,"35,573.2",16.833,"16,435.9","5,416.7",959573.0,8.0,8.0
Lil Wayne,17994695.0,"rap, hip hop",86.0,artist,"36,816.4",13.647,"14,304.3","3,920.1",13070991.0,7.0,7.0
21 Savage,23889401.0,nan,84.0,artist,"36,388.8",10.17,"14,830.9","7,405.2",19315570.0,10.0,10.0
Alex Rose,4449566.0,"trap latino, reggaeton, urbano latino",69.0,artist,"3,978.4",1.451,"2,662.3",229.4,967863.0,1.0,1.0
Rauw Alejandro,31212602.0,"reggaeton, urbano latino, trap latino, latin",89.0,artist,"36,073.9",20.672,"21,774.1","9,025.4",538668.0,5.0,5.0
SZA,822.0,nan,12.0,artist,"34,919.3",16.099,"22,826.8","17,820.1",8982787.0,5.0,5.0
Khalid,16960408.0,nan,82.0,artist,"33,952.4",7.498,"17,640.5","11,874.0",12206696.0,10.0,10.0
benny blanco,1636941.0,nan,73.0,artist,"6,558.7",1.711,"4,215.1",3.8,4767372.0,5.0,5.0
Lil Baby,21715085.0,nan,85.0,artist,"33,182.7",10.18,"17,032.8","8,023.8",10071081.0,7.0,7.0
Maluma,38666840.0,"reggaeton, latin, urbano latino",84.0,artist,"31,690.8",10.208,"17,697.6","10,555.1",738181.0,4.0,4.0
Madonna,8813944.0,nan,79.0,artist,"10,239.3",4.586,"8,648.5","7,210.0",2097952.0,9.0,9.0
Myke Towers,22049681.0,"reggaeton, trap latino, urbano latino",85.0,artist,"30,358.5",11.914,"12,411.5","8,388.8",195680.0,2.0,2.0
Jay Wheeler,4814080.0,reggaeton,75.0,artist,"7,202.6",2.392,"4,247.2",775.1,171811.0,3.0,3.0
Lil Uzi Vert,19290120.0,melodic rap,82.0,artist,"29,969.6",7.904,"19,367.0","15,378.7",5038019.0,5.0,5.0
LSD,361325.0,nan,60.0,artist,"2,078.3",0.33,nan,nan,3895154.0,8.0,8.0
Linkin Park,31914044.0,"nu metal, rap metal, rock, alternative metal",88.0,artist,"28,431.2",19.049,"26,825.5","25,618.1",10556991.0,11.0,11.0
Doja Cat,34845662.0,nan,87.0,artist,"27,933.8",14.487,"23,016.6","16,844.9",18716429.0,15.0,15.0
Shawn Mendes,45744646.0,nan,82.0,artist,"27,625.1",6.757,"26,943.1","20,632.2",17212853.0,12.0,12.0
Sam Smith,26317110.0,soft pop,82.0,artist,"27,448.0",7.471,"22,824.5","17,026.1",12666461.0,6.0,6.0
Bizarrap,18240814.0,"argentine trap, trap latino, urbano latino",78.0,artist,"14,389.3",3.113,"12,152.3",81.0,1379976.0,6.0,6.0
Shakira,39912067.0,latin pop,86.0,artist,"27,220.7",12.87,"21,014.5","10,249.8",3000988.0,7.0,7.0
Alan Walker,41296098.0,nan,78.0,artist,"16,883.8",4.645,"12,898.7","4,955.4",10926228.0,17.0,17.0
Farruko,17079799.0,"reggaeton, trap latino",83.0,artist,"27,207.3",8.323,"7,516.7","4,253.0",424557.0,3.0,3.0
Peso Pluma,24095348.0,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",86.0,artist,"27,137.5",14.502,"14,454.6","3,395.8",508543.0,3.0,3.0
Kali Uchis,9509509.0,nan,83.0,artist,"15,700.4",8.905,"9,053.2","6,302.7",4629448.0,11.0,11.0
Fetty Wap,5122674.0,nan,71.0,artist,"7,777.6",1.553,"4,922.1","2,856.0",132999396.0,23.0,23.0
Morgan Wallen,14073416.0,country,88.0,artist,"26,757.0",17.053,"22,789.0","20,554.5",1732394.0,6.0,6.0
One Direction,40309848.0,nan,83.0,artist,"26,625.9",9.313,"26,625.9","26,539.5",17034185.0,13.0,13.0
Offset,5632989.0,nan,78.0,artist,"13,632.7",3.61,"3,982.3",692.8,3367584.0,3.0,3.0
Adele,29432.0,"gospel, african gospel",29.0,artist,"26,381.4",9.963,"26,311.1","26,163.1",30106412.0,11.0,11.0
Idina Menzel,572545.0,musicals,69.0,artist,"3,800.2",1.412,"2,236.5","1,045.3",3135726.0,3.0,3.0
Melanie Martinez,22231073.0,nan,75.0,artist,"10,467.7",3.093,"10,467.7","10,341.4",10428774.0,17.0,17.0
Harry Styles,34167754.0,nan,81.0,artist,"25,850.0",6.711,"25,850.0","25,850.0",40821941.0,19.0,19.0
Internet Money,1039421.0,nan,65.0,artist,"3,584.7",0.607,"2,970.9",3.3,5183875.0,13.0,13.0
Gunna,10404869.0,melodic rap,85.0,artist,"25,330.2",11.978,"10,548.3","6,685.0",586395.0,1.0,1.0
Young Stoner Life,288886.0,nan,63.0,artist,"1,550.0",0.582,"1,109.7",nan,706305.0,2.0,2.0
Arctic Monkeys,32170271.0,"indie, garage rock",85.0,artist,"25,290.0",11.069,"25,290.0","25,290.0",27196454.0,11.0,11.0
Selena Gomez,53307375.0,nan,81.0,artist,"25,223.1",7.024,"15,113.8","10,409.1",20631952.0,18.0,18.0
BLACKPINK,56281848.0,k-pop,81.0,artist,"15,985.0",6.912,"14,830.1","13,975.0",4980767.0,3.0,3.0
Katy Perry,38489430.0,pop,84.0,artist,"25,057.5",9.597,"22,286.1","17,190.3",18776429.0,22.0,22.0
"Tyler, The Creator",24539525.0,nan,87.0,artist,"24,558.0",13.0,"21,384.5","10,430.0",14131156.0,8.0,8.0
Olivia Rodrigo,49253503.0,nan,85.0,artist,"24,211.7",11.74,"24,209.5","22,425.2",28070875.0,16.0,16.0
Nicky Jam,20620656.0,"reggaeton, latin",81.0,artist,"24,022.7",7.075,"10,175.6","2,670.7",670799.0,3.0,3.0
Dalex,5134451.0,reggaeton,73.0,artist,"9,310.8",2.402,"3,833.4",458.0,158588.0,2.0,2.0
Halsey,22414645.0,nan,81.0,artist,"23,982.7",5.541,"13,035.4","11,589.6",11398930.0,9.0,9.0
Atif Aslam,40945744.0,"bollywood, hindi pop, desi, sufi, qawwali",79.0,artist,"6,251.8",6.847,"4,573.0",732.3,571118.0,3.0,3.0
Pritam,60537662.0,"bollywood, hindi pop, desi",88.0,artist,"23,804.2",20.572,"20,913.4",9.4,245889.0,4.0,4.0
Wiz Khalifa,12094871.0,rap,81.0,artist,"23,559.6",7.746,"10,897.6","4,467.2",332451.0,1.0,1.0
Playboi Carti,15081285.0,rage rap,86.0,artist,"22,956.3",14.11,"13,630.8","8,973.5",12518380.0,10.0,10.0
Pitbull,11971523.0,nan,84.0,artist,"22,601.4",10.749,"15,844.5","1,974.1",1673520.0,3.0,3.0
Booba,3695876.0,"french rap, french r&b, pop urbaine",72.0,artist,"4,239.7",1.963,"3,149.9","2,175.7",3210427.0,7.0,7.0
Marshmello,34495260.0,edm,80.0,artist,"22,278.1",5.633,"16,511.6","1,639.6",49941545.0,17.0,17.0
Logic,6142377.0,nan,71.0,artist,"12,746.5",1.535,"10,208.8","5,473.1",59195805.0,14.0,14.0
Frank Ocean,20363501.0,nan,84.0,artist,"22,222.3",9.963,"18,075.8","16,652.2",46948014.0,16.0,16.0
Miley Cyrus,26601402.0,nan,81.0,artist,"22,086.4",6.852,"19,103.9","16,937.0",9993099.0,9.0,9.0
Fuerza Regida,20109996.0,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",90.0,artist,"20,560.9",24.37,"15,039.4","8,220.8",418598.0,4.0,4.0
mgk,882.0,opera,20.0,artist,"12,448.9",3.584,"10,717.8","4,223.5",8095198.0,7.0,7.0
Jamby El Favo,1968218.0,trap latino,65.0,artist,"1,268.2",0.82,607.5,396.8,79534.0,3.0,3.0
Sabrina Carpenter,26786200.0,pop,92.0,artist,"19,614.9",26.71,"17,936.8","17,728.6",22543239.0,16.0,16.0
Avicii,23443839.0,edm,79.0,artist,"19,488.9",4.877,"18,729.8","13,123.3",7009779.0,15.0,15.0
OneRepublic,18735475.0,soft pop,82.0,artist,"19,421.9",6.687,"17,933.3","16,014.9",10892417.0,11.0,11.0
Kygo,8671682.0,tropical house,77.0,artist,"18,769.9",2.695,"16,940.5",247.8,1942644.0,10.0,10.0
Red Hot Chili Peppers,23274504.0,"funk rock, alternative rock, rock",83.0,artist,"19,401.1",8.927,"19,401.1","19,400.0",10081900.0,13.0,13.0
$uicideboy$,8982982.0,"emo rap, horrorcore, cloud rap, trap metal, underground hip hop",83.0,artist,"19,304.6",8.275,"18,458.3","15,040.2",6258246.0,7.0,7.0
DaBaby,12974146.0,nan,77.0,artist,"19,192.5",3.328,"8,812.7","4,940.4",2917038.0,4.0,4.0
Quality Control,1609479.0,nan,64.0,artist,"2,434.5",0.72,"2,433.8",nan,4872771.0,15.0,15.0
Michael Jackson,37612778.0,nan,85.0,artist,"19,141.1",12.324,"18,331.0","17,079.9",5855284.0,7.0,7.0
Sech,12063840.0,"reggaeton, urbano latino",78.0,artist,"18,434.2",4.603,"7,073.6","2,254.4",186603.0,1.0,1.0
Quavo,8105266.0,nan,77.0,artist,"18,398.2",3.755,"2,745.8",775.4,666455.0,4.0,4.0
Mac Miller,12196853.0,nan,82.0,artist,"18,015.3",7.019,"16,748.9","11,697.7",2815605.0,5.0,5.0
50 Cent,18951237.0,"east coast hip hop, old school hip hop",83.0,artist,"17,876.3",9.011,"12,171.0","7,340.9",2470128.0,2.0,2.0
Trippie Redd,11041698.0,melodic rap,80.0,artist,"17,708.6",5.369,"10,994.2","5,547.8",2711951.0,6.0,6.0
Elton John,15588534.0,nan,81.0,artist,"17,565.3",6.254,"15,808.2","11,022.1",23324480.0,6.0,6.0
YoungBoy Never Broke Again,15028512.0,nan,85.0,artist,"17,359.8",11.963,"12,963.6","11,440.8",3173549.0,6.0,6.0
Tyga,7325534.0,nan,78.0,artist,"17,254.0",3.94,"7,196.6","2,684.1",3744469.0,6.0,6.0
Manuel Turizo,15754119.0,"reggaeton, pop urbano, latin, colombian pop",81.0,artist,"17,120.9",5.779,"7,855.0","5,264.7",430531.0,7.0,7.0
Romeo Santos,26647726.0,"bachata, latin",83.0,artist,"17,054.9",8.282,"11,894.5","6,988.3",2712316.0,11.0,11.0
Ina Wroldsen,195529.0,norwegian pop,57.0,artist,"1,359.8",0.211,504.0,161.8,502868.0,9.0,9.0
The Neighbourhood,21707844.0,nan,84.0,artist,"16,832.7",12.02,"16,821.6","16,254.8",7716187.0,11.0,11.0
Jason Derulo,12465799.0,nan,77.0,artist,"16,678.7",3.248,"12,749.1","7,747.0",1427364.0,6.0,6.0
Jawsh 685,146233.0,nan,56.0,artist,"1,648.0",0.168,"1,643.5",64.0,336318.0,1.0,1.0
Charlie Puth,25357145.0,"soft pop, pop",80.0,artist,"16,639.1",6.649,"13,232.2","7,782.4",7273273.0,6.0,6.0
Metallica,32266072.0,"metal, thrash metal, rock, heavy metal, hard rock",82.0,artist,"16,621.5",7.645,"16,548.6","16,309.1",9148020.0,10.0,10.0
Luke Combs,13431133.0,country,83.0,artist,"16,602.4",8.13,"15,329.2","14,585.8",1496116.0,8.0,8.0
Zach Bryan,7351195.0,"country, red dirt",85.0,artist,"16,513.5",11.086,"16,481.2","13,183.1",945891.0,2.0,2.0
Gucci Mane,5997011.0,"southern hip hop, rap, trap",76.0,artist,"13,778.0",3.006,"6,719.2","1,472.5",1418493.0,2.0,2.0
USHER,13795886.0,r&b,81.0,artist,"16,470.2",7.481,"11,152.8","4,685.0",2848733.0,3.0,3.0
Summer Walker,8037666.0,r&b,77.0,artist,"9,808.2",3.361,"7,030.8","3,466.9",6236655.0,12.0,12.0
Henrique & Juliano,30182599.0,"sertanejo, sertanejo universitário, arrocha, agronejo",85.0,artist,"16,459.4",11.273,"13,574.7","13,158.0",0.0,1.0,1.0
Bebe Rexha,9852051.0,nan,76.0,artist,"16,359.2",2.964,"5,606.4","2,665.1",359700.0,2.0,2.0
Justin Timberlake,15865189.0,nan,82.0,artist,"16,333.5",8.145,"11,726.8","8,012.5",13765501.0,5.0,5.0
Anna Kendrick,391466.0,children's music,62.0,artist,"1,790.3",0.497,"1,149.2",615.5,1128865.0,4.0,4.0
Metro Boomin,11727578.0,nan,84.0,artist,"26,414.6",10.438,"12,636.0",113.1,184430.0,1.0,1.0
Kane Brown,5783025.0,"country, pop country",71.0,artist,"7,147.0",1.585,"4,671.4","2,940.3",842903.0,7.0,7.0
Pop Smoke,15635970.0,"brooklyn drill, new york drill, drill",76.0,artist,"15,788.9",2.675,"14,261.0","7,649.3",9217747.0,10.0,10.0
Don Omar,16435559.0,"reggaeton, urbano latino",83.0,artist,"16,050.5",9.481,"12,724.0","6,957.9",3455735.0,13.0,13.0
Demi Lovato,27287087.0,nan,78.0,artist,"16,013.9",3.953,"10,723.6","9,230.0",6805456.0,11.0,11.0
JENNIE,12427174.0,k-pop,81.0,artist,"6,022.1",7.036,"3,361.3","2,660.5",5606093.0,10.0,10.0
Carlos Vives,6803913.0,"colombian pop, vallenato, latin, latin pop",72.0,artist,"5,293.2",1.75,"4,471.0","1,705.9",299678.0,3.0,3.0
6ix9ine,6951592.0,nan,70.0,artist,"7,817.2",1.699,"6,411.0","2,167.5",22406958.0,11.0,11.0
Cris MJ,7035869.0,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",81.0,artist,"9,736.0",6.841,"6,054.2","3,866.1",362753.0,5.0,5.0
JACKBOYS,1322508.0,nan,62.0,artist,"1,842.1",0.464,"1,842.1",48.9,4031273.0,6.0,6.0
CNCO,9360815.0,"reggaeton, latin",65.0,artist,"4,380.0",0.826,"3,901.7","2,573.7",1137158.0,13.0,13.0
Feid,18958738.0,"reggaeton, urbano latino",86.0,artist,"30,990.6",13.045,"16,769.3","8,854.3",192541.0,6.0,6.0
Daft Punk,10903317.0,"french house, electronic, electro",82.0,artist,"15,582.5",7.207,"9,221.8","5,573.5",10571696.0,10.0,10.0
Big Sean,11549429.0,nan,74.0,artist,"15,444.3",2.575,"6,878.8","2,104.6",2212366.0,1.0,1.0
Don Toliver,7516605.0,nan,85.0,artist,"15,442.6",12.49,"8,889.2","5,938.4",1922909.0,5.0,5.0
Masego,1589412.0,nan,69.0,artist,"2,677.5",1.101,"2,080.1",788.7,1791277.0,12.0,12.0
Luis Miguel,20605783.0,"mariachi, bolero, latin pop, ranchera, villancicos",82.0,artist,"15,311.5",7.456,"15,294.3","15,281.7",62513.0,1.0,1.0
AC/DC,32378039.0,"rock, hard rock, classic rock, rock and roll",81.0,artist,"15,255.5",6.525,"15,255.5","15,255.5",4743565.0,13.0,13.0
Hozier,9129383.0,nan,82.0,artist,"15,251.1",7.68,"14,132.7","13,769.7",17499439.0,13.0,13.0
Tate McRae,9347897.0,nan,89.0,artist,"15,064.9",19.171,"13,459.9","12,301.6",4928502.0,9.0,9.0
Ellie Goulding,13231764.0,nan,79.0,artist,"15,013.3",4.196,"10,347.6","7,990.2",2828566.0,6.0,6.0
James Arthur,20882073.0,soft pop,79.0,artist,"14,984.0",6.932,"13,763.3","11,979.4",2078768.0,5.0,5.0
Mustard,1940178.0,nan,71.0,artist,"6,168.9",1.467,"3,221.1",4.2,553666.0,1.0,1.0
Flo Rida,8985923.0,nan,79.0,artist,"14,691.2",6.212,"10,729.6","3,957.7",3233850.0,6.0,6.0
Florida Georgia Line,5592786.0,"country, pop country, acoustic country",70.0,artist,"9,446.0",1.461,"6,109.8","4,332.5",970042.0,10.0,10.0
Tory Lanez,8313609.0,nan,80.0,artist,"14,688.3",5.7,"10,323.5","7,187.1",2046605.0,3.0,3.0
Akon,73.0,nan,7.0,artist,"14,680.8",7.883,"6,803.1","3,708.2",3320123.0,8.0,8.0
Duki,1724.0,nan,34.0,artist,"14,569.1",5.243,"7,251.3","3,129.4",1270550.0,4.0,4.0
DJ Snake,9336895.0,nan,78.0,artist,"14,515.0",4.138,"11,011.7",502.5,18556591.0,13.0,13.0
Pharrell Williams,5329507.0,nan,79.0,artist,"14,499.3",4.416,"3,598.2","2,614.9",378249.0,1.0,1.0
Nirvana,23471305.0,"grunge, rock",81.0,artist,"14,455.1",6.535,"14,455.1","14,454.4",16617959.0,11.0,11.0
Diplo,2818219.0,moombahton,78.0,artist,"14,415.4",4.606,"4,998.2",32.0,1079190.0,3.0,3.0
Skrillex,7527918.0,"dubstep, edm, electro, electronic",74.0,artist,"10,753.5",2.068,"5,092.8",902.1,1963606.0,7.0,7.0
Joji,10701323.0,nan,82.0,artist,"12,846.3",6.703,"11,973.6","10,654.8",10429641.0,10.0,10.0
Britney Spears,17826762.0,pop,81.0,artist,"14,210.8",8.108,"12,386.0","11,796.3",8635962.0,13.0,13.0
Lil Durk,9551706.0,"chicago drill, drill",79.0,artist,"14,207.1",4.98,"6,242.8","2,598.2",2453859.0,5.0,5.0
FloyyMenor,2208509.0,reggaeton chileno,76.0,artist,"4,111.8",3.266,"3,613.7",876.4,695322.0,7.0,7.0
Fleetwood Mac,14017522.0,"classic rock, yacht rock, soft rock",84.0,artist,"14,066.9",9.422,"14,066.6","14,066.1",2615352.0,6.0,6.0
The Kid LAROI,6616382.0,nan,80.0,artist,"14,056.0",5.296,"12,344.9","5,888.6",3723501.0,10.0,10.0
Justin Quiles,5030842.0,reggaeton,77.0,artist,"13,951.8",3.965,"4,512.2","1,851.6",43770.0,2.0,2.0
Kid Cudi,7707400.0,nan,79.0,artist,"13,849.2",5.4,"9,749.9","5,301.6",1710018.0,2.0,2.0
Black Eyed Peas,9593964.0,nan,81.0,artist,"13,783.6",6.81,"13,323.4","9,938.7",2847719.0,9.0,9.0
Green Day,17372217.0,"punk, pop punk",81.0,artist,"13,756.3",6.088,"13,648.9","13,647.8",7376168.0,11.0,11.0
Radiohead,13936514.0,"art rock, alternative rock",85.0,artist,"13,608.1",12.607,"13,605.2","13,538.4",27407216.0,11.0,11.0
Bob Marley & The Wailers,13388702.0,"reggae, roots reggae",79.0,artist,"13,583.8",4.655,"13,433.4","12,503.5",8252972.0,13.0,13.0
Fall Out Boy,11427378.0,"emo, pop punk",78.0,artist,"13,376.5",3.268,"12,148.7","11,327.5",5377829.0,9.0,9.0
Lewis Capaldi,14065024.0,soft pop,79.0,artist,"13,068.1",5.268,"13,068.1","12,604.5",10267944.0,14.0,14.0
Roddy Ricch,11871694.0,melodic rap,75.0,artist,"12,996.3",2.5,"6,254.9","4,647.3",6180120.0,7.0,7.0
Ne-Yo,15028512.0,nan,85.0,artist,"12,951.4",6.44,"5,967.3","5,248.5",1689161.0,7.0,7.0
Camilo,20469836.0,"colombian pop, pop urbano",78.0,artist,"12,936.2",4.749,"7,679.8","3,255.3",309950.0,5.0,5.0
Standly,1367835.0,"reggaeton chileno, chilean trap, chilean mambo, mambo, reggaeton",65.0,artist,"1,982.4",0.83,"1,041.3",691.7,80884.0,5.0,5.0
Daniel Caesar,11254403.0,nan,85.0,artist,"12,709.4",13.898,"10,000.5","5,464.4",4692974.0,8.0,8.0
Bryson Tiller,10590834.0,"trap soul, r&b",80.0,artist,"12,685.0",4.467,"8,436.1","8,084.3",7385326.0,10.0,10.0
2Pac,22621431.0,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop",78.0,artist,"12,619.1",4.78,"11,944.7","4,913.0",32931741.0,17.0,17.0
Anirudh Ravichander,43927935.0,"tamil pop, kollywood, tamil dance, tamil hip hop, tollywood, telugu pop",83.0,artist,"12,531.7",9.264,"9,966.4","1,466.3",93158.0,1.0,1.0
Charli xcx,6354118.0,"hyperpop, art pop",82.0,artist,"12,469.0",7.687,"8,433.6","5,447.2",17733028.0,27.0,27.0
John Mayer,6225568.0,singer-songwriter,76.0,artist,"12,439.3",3.571,"11,476.7","11,178.5",2580019.0,7.0,7.0
Megan Thee Stallion,10917006.0,nan,77.0,artist,"12,413.3",3.362,"7,146.9","4,207.4",9540045.0,10.0,10.0
Los Legendarios,91152.0,reggaeton,56.0,artist,"1,898.1",0.195,720.7,nan,69225.0,6.0,6.0
Wisin & Yandel,9064905.0,"reggaeton, urbano latino",80.0,artist,"11,404.0",6.577,"7,669.5","4,738.4",60631.0,2.0,2.0
PARTYNEXTDOOR,10174082.0,"dark r&b, r&b, trap soul",83.0,artist,"12,325.4",8.931,"8,836.7","5,911.0",4634122.0,7.0,7.0
Rahat Fateh Ali Khan,28715186.0,"sufi, qawwali, bollywood, hindi pop, desi, ghazal",75.0,artist,"3,432.2",3.46,"1,598.5",612.9,101535.0,1.0,1.0
Gera MX,6081616.0,"mexican hip hop, latin hip hop",74.0,artist,"5,984.3",2.896,"3,706.2","1,333.5",266823.0,1.0,1.0
Christian Nodal,16130776.0,"banda, ranchera, mariachi, norteño, música mexicana, grupera",78.0,artist,"12,314.6",4.416,"8,718.9","7,327.5",538408.0,8.0,8.0
Julia Michaels,5296040.0,nan,70.0,artist,"8,663.2",1.173,"4,099.1","2,924.3",5566613.0,11.0,11.0
Sufjan Stevens,2365640.0,baroque pop,70.0,artist,"3,608.0",1.518,"3,552.2","3,441.7",2912648.0,7.0,7.0
Lil Yachty,10919797.0,nan,76.0,artist,"12,215.3",2.844,"5,247.4","2,010.9",1033869.0,3.0,3.0
Childish Gambino,14586772.0,nan,78.0,artist,"12,192.0",4.649,"11,076.5","10,000.1",26919904.0,9.0,9.0
Gorillaz,14584188.0,nan,83.0,artist,"12,159.0",8.085,"12,156.4","3,515.1",12125367.0,11.0,11.0
Dr. Dre,103393441.0,rap,95.0,artist,"12,145.4",3.711,"7,826.6",414.2,2973905.0,2.0,2.0
Mariah Carey,11967768.0,christmas,80.0,artist,"12,049.9",7.348,"10,933.5","9,154.7",10272975.0,16.0,16.0
Quevedo,6439741.0,nan,82.0,artist,"12,007.7",6.707,"6,245.4","3,998.6",298655.0,2.0,2.0
Jack Harlow,4358291.0,nan,76.0,artist,"11,962.7",4.484,"7,926.6","5,245.7",3802038.0,6.0,6.0
Pink Floyd,22763397.0,"progressive rock, psychedelic rock, classic rock, art rock, rock",80.0,artist,"11,952.7",5.452,"11,952.7","11,952.7",17593705.0,12.0,12.0
Grupo Frontera,7508961.0,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, ranchera, corridos bélicos",84.0,artist,"11,897.8",9.04,"7,223.5","1,987.7",386090.0,2.0,2.0
Macklemore,2838141.0,nan,74.0,artist,"11,885.6",2.432,"5,872.8",417.9,1959588.0,3.0,3.0
Anne-Marie,12871841.0,nan,75.0,artist,"11,815.8",2.807,"4,732.0","3,562.9",3094003.0,4.0,4.0
ZAYN,24139025.0,nan,78.0,artist,"11,752.2",3.917,"10,636.2","5,375.6",9996319.0,9.0,9.0
Brent Faiyaz,7928919.0,r&b,80.0,artist,"11,740.5",5.136,"8,666.5","7,436.0",1554456.0,6.0,6.0
Ava Max,7769858.0,nan,77.0,artist,"11,726.8",3.539,"7,643.6","7,152.4",7089579.0,12.0,12.0
Zedd,95.0,nan,1.0,artist,"10,735.6",2.118,"7,716.3",229.2,8724399.0,12.0,12.0
Alessia Cara,12281517.0,nan,73.0,artist,"11,725.8",2.438,"6,089.5","5,110.1",2675203.0,6.0,6.0
Ashe,2767.0,"midwest emo, math rock",9.0,artist,"2,252.2",1.144,"2,056.4","1,249.2",2209881.0,3.0,3.0
Danny Ocean,6538161.0,reggaeton,80.0,artist,"8,675.5",5.486,"6,817.6","5,974.6",1064681.0,6.0,6.0
Miguel,6149102.0,r&b,79.0,artist,"11,655.0",4.649,"6,647.5","4,794.3",3909872.0,5.0,5.0
Jorge Rivera-Herrans,1032116.0,musicals,76.0,artist,"2,057.4",2.977,"2,057.4",35.6,8402623.0,26.0,26.0
Enrique Iglesias,11960746.0,"latin pop, latin",78.0,artist,"11,645.5",3.569,"9,917.0","2,928.9",762461.0,5.0,5.0
Rvssian,2726928.0,trap latino,71.0,artist,"3,681.6",1.816,"2,509.8",0.3,381360.0,6.0,6.0
Oliver Tree,2586828.0,nan,67.0,artist,"4,052.6",0.946,"3,277.5","2,076.7",2030615.0,11.0,11.0
Nick Jonas,9975584.0,nan,63.0,artist,"3,321.2",0.589,"3,119.6","1,893.8",1751814.0,10.0,10.0
Robin Schulz,3279471.0,tropical house,76.0,artist,"11,517.1",2.173,"6,790.4",350.9,150824.0,2.0,2.0
The Rolling Stones,15739303.0,"classic rock, rock",77.0,artist,"11,509.9",3.407,"11,492.2","11,306.5",3116106.0,4.0,4.0
Zara Larsson,10933253.0,nan,78.0,artist,"11,500.2",4.007,"7,650.2","5,685.1",1149924.0,6.0,6.0
Tame Impala,9585998.0,"neo-psychedelic, indie",85.0,artist,"11,434.0",13.145,"10,458.5","10,340.2",5370530.0,8.0,8.0
Lauv,6823283.0,nan,73.0,artist,"11,415.2",2.057,"10,265.1","7,006.6",3634277.0,9.0,9.0
System Of A Down,14044095.0,"nu metal, metal, alternative metal, rap metal, rock",81.0,artist,"11,383.6",6.337,"11,383.6","11,349.5",7770218.0,12.0,12.0
Lil Dicky,2046854.0,nan,59.0,artist,"2,207.3",0.341,"2,144.9",579.6,4922774.0,4.0,4.0
TWICE,23425320.0,k-pop,83.0,artist,"11,249.8",8.189,"11,141.8","10,946.9",479916.0,1.0,1.0
ABBA,14935204.0,nan,80.0,artist,"11,235.6",5.697,"11,235.6","11,235.6",11037959.0,13.0,13.0
